names,descriptions,statuses,bill_committees,sponsors
H.R.3996,Protecting Access to the Courts for Taxpayers Act,Became Law,Judiciary | Senate,"Rep. Issa, Darrell E. [R-CA-49]"
H.R.3995,Improving Broadband Access for Veterans Act of 2017,Introduced,Energy and Commerce,"Rep. McNerney, Jerry [D-CA-9]"
H.R.3994,ACCESS BROADBAND Act,Passed House,Energy and Commerce | Senate,"Rep. Tonko, Paul [D-NY-20]"
H.R.3993,American Samoa Investment Act of 2017,Introduced,Judiciary,"Rep. Radewagen, Aumua Amata Coleman [R-AS-At Large]"
H.R.3992,Rural Home Health Extension and Regulatory Relief Act,Introduced,Ways and Means; Energy and Commerce,"Rep. Noem, Kristi L. [R-SD-At Large]"
H.R.3991,Expanded Access to Opioid Abuse Treatment Act of 2017,Introduced,Energy and Commerce; Judiciary,"Rep. Lujan Grisham, Michelle [D-NM-1]"
H.R.3990,National Monument CAP Act,Introduced,Natural Resources,"Rep. Bishop, Rob [R-UT-1]"
H.R.3989,USA Liberty Act of 2017,Introduced,Judiciary; Oversight and Government; Intelligence (Permanent); Homeland Security,"Rep. Goodlatte, Bob [R-VA-6]"
H.R.3988,Universal Charitable Giving Act of 2017,Introduced,Ways and Means,"Rep. Walker, Mark [R-NC-6]"
H.R.3987,Protecting Americans from Gun Violence Act of 2017,Introduced,Judiciary; Energy and Commerce,"Rep. Velazquez, Nydia M. [D-NY-7]"
H.R.3986,Stopping the Iron Pipeline Act of 2017,Introduced,Judiciary,"Rep. Velazquez, Nydia M. [D-NY-7]"
H.R.3985,Internet of Medical Things Resilience Partnership Act of 2017,Introduced,Energy and Commerce,"Rep. Trott, David A. [R-MI-11]"
H.R.3984,Equal Access to Justice for Victims of Gun Violence Act,Introduced,Judiciary,"Rep. Schiff, Adam B. [D-CA-28]"
H.R.3983,"To direct the Secretary of the Interior to remove the statue to the memory and in honor of Albert Pike erected near Judiciary Square in the District of Columbia, and for other purposes.",Introduced,Natural Resources,"Rep. Norton, Eleanor Holmes [D-DC-At Large]"
H.R.3982,Social Security Tax Fairness Act,Introduced,Ways and Means,"Rep. Messer, Luke [R-IN-6]"
H.R.3981,Pollution Transparency Act,Introduced,Oversight and Government; Judiciary,"Rep. McEachin, A. Donald [D-VA-4]"
H.R.3980,Hate Crimes Commission Act of 2017,Introduced,Judiciary,"Rep. Krishnamoorthi, Raja [D-IL-8]"
H.R.3979,Keep America's Refuges Operational Act,Became Law,Natural Resources,"Rep. Jeffries, Hakeem S. [D-NY-8]"
H.R.3978,TRID Improvement Act of 2017,Passed House,Financial Services | Senate,"Rep. Hill, J. French [R-AR-2]"
H.R.3977,Infrastructure Bank for America Act of 2017,Introduced,Transportation and Infrastructure; Financial Services; Ways and Means,"Rep. Faso, John J. [R-NY-19]"
H.R.3976,Access to Marketplace Insurance Act,Introduced,Energy and Commerce,"Rep. Cramer, Kevin [R-ND-At Large]"
H.R.3975,Cyber Breach Notification Act of 2017,Introduced,Energy and Commerce,"Rep. Correa, J. Luis [D-CA-46]"
H.R.3974,JETS Act,Introduced,Oversight and Government,"Rep. Aguilar, Pete [D-CA-31]"
H.R.3973,Market Data Protection Act of 2017,Passed House,Financial Services | Senate,"Rep. Davidson, Warren [R-OH-8]"
H.R.3972,Family Office Technical Correction Act of 2017,Passed House,Financial Services | Senate,"Rep. Maloney, Carolyn B. [D-NY-12]"
H.R.3971,Community Institution Mortgage Relief Act of 2017,Passed House,Financial Services | Senate,"Rep. Tenney, Claudia [R-NY-22]"
H.R.3970,STRANDED Act of 2017,Introduced,Energy and Commerce; Ways and Means,"Rep. Schneider, Bradley Scott [D-IL-10]"
H.R.3969,Prioritizing Our Workers Act,Introduced,Judiciary,"Rep. Ryan, Tim [D-OH-13]"
H.R.3968,Small Business Cybersecurity Enhancement Act,Introduced,Small Business,"Rep. Schneider, Bradley Scott [D-IL-10]"
H.R.3967,TRASH Act,Introduced,Energy and Commerce,"Rep. Cartwright, Matt [D-PA-17]"
H.R.3966,Puerto Rico Humanitarian Relief Act,Introduced,Transportation and Infrastructure; Armed Services,"Rep. Palmer, Gary J. [R-AL-6]"
H.R.3965,Veterans Armed for Success Act,Introduced,Veterans' Affairs,"Rep. Rutherford, John H. [R-FL-4]"
H.R.3964,Opioid Addiction Prevention Act of 2017,Introduced,Energy and Commerce; Judiciary,"Rep. Roe, David P. [R-TN-1]"
H.R.3963,Manufacturing Jobs for Veterans Act,Introduced,Education and the Workforce,"Rep. DelBene, Suzan K. [D-WA-1]"
H.R.3962,Stop Online Ammunition Sales Act of 2017,Introduced,Judiciary,"Rep. Watson Coleman, Bonnie [D-NJ-12]"
H.R.3961,Kissimmee River Wild and Scenic River Study Act of 2018,Passed House,Natural Resources | Senate,"Rep. Soto, Darren [D-FL-9]"
H.R.3960,Preserving Liu Xiaobo Legacy of Freedom & Gold Medal Act,Introduced,Financial Services; House Administration; Foreign Affairs,"Rep. Smith, Christopher H. [R-NJ-4]"
H.R.3959,Crowd Sourcing of Environmental Data Act of 2017,Introduced,Energy and Commerce,"Rep. Schweikert, David [R-AZ-6]"
H.R.3958,Securing Energy Infrastructure Act of 2017,Introduced,"Science, Space, and Technology","Rep. Ruppersberger, C. A. Dutch [D-MD-2]"
H.R.3957,To repeal title VIII of the Higher Education Opportunity Act and title VIII of the Higher Education Act of 1965.,Introduced,Education and the Workforce,"Rep. Rooney, Francis [R-FL-19]"
H.R.3956,STARS Act,Introduced,Ways and Means,"Rep. Renacci, James B. [R-OH-16]"
H.R.3955,Empowering Citizens Act of 2017,Introduced,House Administration; Ways and Means,"Rep. Price, David E. [D-NC-4]"
H.R.3954,Empower Act of 2017,Introduced,House Administration,"Rep. Price, David E. [D-NC-4]"
H.R.3953,Federal Election Administration Act of 2017,Introduced,House Administration,"Rep. Price, David E. [D-NC-4]"
H.R.3952,Stop Super PAC-Candidate Coordination Act,Introduced,House Administration,"Rep. Price, David E. [D-NC-4]"
H.R.3951,Aviation Humanitarian Crisis Act of 2017,Introduced,Transportation and Infrastructure,"Rep. Payne, Donald M., Jr. [D-NJ-10]"
H.R.3950,Judicial Review Improvement Act of 2017,Introduced,Judiciary,"Rep. Love, Mia B. [R-UT-4]"
H.R.3949,VALOR Act,Became Law,Veterans' Affairs,"Rep. Khanna, Ro [D-CA-17]"
H.R.3948,Protection of Source Code Act,Introduced,Financial Services,"Rep. Duffy, Sean P. [R-WI-7]"
H.R.3947,Automatic Gunfire Prevention Act,Introduced,Judiciary,"Rep. Cicilline, David N. [D-RI-1]"
H.R.3946,"An Act to name the Department of Veterans Affairs community-based outpatient clinic in Statesboro, Georgia, the Ray Hendrix Department of Veterans Affairs Clinic.",Became Law,Veterans' Affairs | Senate,"Rep. Allen, Rick W. [R-GA-12]"
H.R.3945,CASE Act of 2017,Introduced,Judiciary,"Rep. Jeffries, Hakeem S. [D-NY-8]"
H.R.3944,Police CAMERA Act of 2017,Introduced,Judiciary,"Rep. Cohen, Steve [D-TN-9]"
H.R.3943,Protecting the Property Rights of Border Landowners Act,Introduced,Homeland Security; Judiciary,"Rep. O'Rourke, Beto [D-TX-16]"
H.R.3942,Housing for Survivors of Sex Trafficking Act,Introduced,Judiciary; Financial Services,"Rep. Hartzler, Vicky [R-MO-4]"
H.R.3941,Local FARMS Act,Introduced,Agriculture; Education and the Workforce,"Rep. Pingree, Chellie [D-ME-1]"
H.R.3940,Veterans Education Disaster Assistance Act,Introduced,Veterans' Affairs,"Rep. Poe, Ted [R-TX-2]"
H.R.3939,American Prairie Conservation Act,Introduced,Agriculture,"Rep. Noem, Kristi L. [R-SD-At Large]"
H.R.3938,Air Traffic Noise and Pollution Expert Consensus Act of 2017,Introduced,Transportation and Infrastructure,"Rep. Lynch, Stephen F. [D-MA-8]"
H.R.3937,Megabank Accountability and Consequences Act of 2017,Introduced,Financial Services,"Rep. Waters, Maxine [D-CA-43]"
H.R.3936,National Flood Insurance Program Debt Forgiveness Act of 2017,Introduced,Financial Services; Budget,"Rep. Waters, Maxine [D-CA-43]"
H.R.3935,BOOST Primary Care Act,Introduced,Energy and Commerce,"Rep. Shimkus, John [R-IL-15]"
H.R.3934,No Social Security for Illegal Immigrants Act of 2017,Introduced,Ways and Means,"Rep. Rohrabacher, Dana [R-CA-48]"
H.R.3933,Veterans Health Nurse Recruitment and Retention Act of 2017,Introduced,Veterans' Affairs,"Rep. Renacci, James B. [R-OH-16]"
H.R.3932,HELP Puerto Rico Act,Introduced,Energy and Commerce,"Rep. Lance, Leonard [R-NJ-7]"
H.R.3931,Excellence in Mental Health and Addiction Treatment Expansion Act,Introduced,Energy and Commerce,"Rep. Lance, Leonard [R-NJ-7]"
H.R.3930,Hurricane Harvey Small Business Recovery Grants Act,Introduced,Small Business; Transportation and Infrastructure,"Rep. Jackson Lee, Sheila [D-TX-18]"
H.R.3929,Stranded Nuclear Waste Accountability Act of 2017,Introduced,Energy and Commerce,"Rep. Courtney, Joe [D-CT-2]"
H.R.3928,Truth in Healthcare Marketing Act of 2017,Introduced,Energy and Commerce,"Rep. Bucshon, Larry [R-IN-8]"
H.R.3927,"To amend title XXI to allow for the blending of risk pools of children's health insurance buy-in programs with the risk pools of State child health plans under such title, and for other purposes.",Introduced,Energy and Commerce; Ways and Means,"Rep. Bilirakis, Gus M. [R-FL-12]"
H.R.3926,Community CARE Act,Introduced,Energy and Commerce,"Rep. Bilirakis, Gus M. [R-FL-12]"
H.R.3925,Patriot Employer Act of 2017,Introduced,Ways and Means,"Rep. Schakowsky, Janice D. [D-IL-9]"
H.R.3924,To amend the Public Health Service Act to extend funding for the special diabetes program for type I diabetes.,Introduced,Energy and Commerce,"Rep. Brooks, Susan W. [R-IN-5]"
H.R.3923,Dignity for Detained Immigrants Act of 2017,Introduced,Judiciary; Homeland Security,"Rep. Smith, Adam [D-WA-9]"
H.R.3922,CHAMPIONING HEALTHY KIDS Act,Passed House,Energy and Commerce; Ways and Means | Senate,"Rep. Walden, Greg [R-OR-2]"
H.R.3921,HEALTHY KIDS Act,Introduced,Energy and Commerce; Ways and Means,"Rep. Burgess, Michael C. [R-TX-26]"
H.R.3920,To establish a Medicare demonstration program on the use of third-party interest-free payment arrangements to reduce Medicare hospital part A bad debt claims.,Introduced,Ways and Means; Energy and Commerce,"Rep. Walorski, Jackie [R-IN-2]"
H.R.3919,Commonsense Reporting Act of 2017,Introduced,Ways and Means; Energy and Commerce,"Rep. Black, Diane [R-TN-6]"
H.R.3918,Fire Police Fairness Act,Introduced,Judiciary,"Rep. Courtney, Joe [D-CT-2]"
H.R.3917,To amend the Public Health Service Act to extend funding for the special diabetes program for Indians.,Introduced,Energy and Commerce,"Rep. Mullin, Markwayne [R-OK-2]"
H.R.3916,FISH Act,Introduced,Natural Resources,"Rep. Calvert, Ken [R-CA-42]"
H.R.3915,State Regulatory Representation Clarification Act of 2017,Introduced,Financial Services,"Rep. Lucas, Frank D. [R-OK-3]"
H.R.3914,"To remove the limitation imposed as a result of receiving funding under the Land and Water Conservation Fund on the conversion of Lake Afton Park in Sedgwick County, Kansas, to a use other than public outdoor recreation.",Introduced,Natural Resources,"Rep. Estes, Ron [R-KS-4]"
H.R.3913,American Miners Pension Act of 2017,Introduced,Natural Resources; Ways and Means,"Rep. McKinley, David B. [R-WV-1]"
H.R.3912,Move America Act of 2017,Introduced,Ways and Means,"Rep. Walorski, Jackie [R-IN-2]"
H.R.3911,Risk-Based Credit Examination Act,Passed House,Financial Services | Senate,"Rep. Wagner, Ann [R-MO-2]"
H.R.3910,To amend the Internal Revenue Code of 1986 to make lifetime income and managed account options of defined contribution retirement savings plans portable.,Introduced,Ways and Means,"Rep. Neal, Richard E. [D-MA-1]"
H.R.3909,Gandhi-King Scholarly Exchange Initiative Act of 2017,Introduced,Foreign Affairs,"Rep. Lewis, John [D-GA-5]"
H.R.3908,Securing American Families by Educating and Training You (SAFETY) Through Nonviolence Act of 2017,Introduced,Education and the Workforce,"Rep. Lewis, John [D-GA-5]"
H.R.3907,Wildland Firefighter Recognition Act,Introduced,Oversight and Government,"Rep. LaMalfa, Doug [R-CA-1]"
H.R.3906,Innovative Stormwater Infrastructure Act of 2018,Passed House,"Science, Space, and Technology | Senate","Rep. Heck, Denny [D-WA-10]"
H.R.3905,Minnesota's Economic Rights in the Superior National Forest Act,Passed House,Natural Resources | Senate,"Rep. Emmer, Tom [R-MN-6]"
H.R.3904,Data Protection Act of 2017,Introduced,Energy and Commerce,"Rep. Dingell, Debbie [D-MI-12]"
H.R.3903,Encouraging Public Offerings Act of 2017,Passed House,Financial Services | Senate,"Rep. Budd, Ted [R-NC-13]"
H.R.3902,Small Employer Retirement Savings Auto-Enrollment Credit Act,Introduced,Ways and Means,"Rep. Bishop, Mike [R-MI-8]"
H.R.3901,Moving FIRST Act,Introduced,Transportation and Infrastructure,"Rep. DeSaulnier, Mark [D-CA-11]"
H.R.3900,Youth Empowerment Act of 2017,Introduced,Energy and Commerce,"Rep. Flores, Bill [R-TX-17]"
H.R.3899,"To amend title 28, United States Code, to redefine the eastern and middle judicial districts of North Carolina.",Introduced,Judiciary,"Rep. Holding, George [R-NC-2]"
H.R.3898,Otto Warmbier North Korea Nuclear Sanctions Act,Passed House,Financial Services | Senate,"Rep. Barr, Andy [R-KY-6]"
H.R.3897,Gold Star Family Support and Installation Access Act of 2017,Passed House,Armed Services | Senate,"Rep. Bacon, Don [R-NE-2]"
H.R.3896,Secure and Protect Americans' Data Act,Introduced,Energy and Commerce,"Rep. Schakowsky, Janice D. [D-IL-9]"
H.R.3895,Smart Cities and Communities Act of 2017,Introduced,"Energy and Commerce; Science, Space, and Technology; Education and the Workforce; Foreign Affairs","Rep. DelBene, Suzan K. [D-WA-1]"
H.R.3894,Tribal Heritage and Grizzly Bear Protection Act,Introduced,Natural Resources; Agriculture,"Rep. Grijalva, Raul M. [D-AZ-3]"
H.R.3893,"To designate the facility of the United States Postal Service located at 100 Mathe Avenue in Interlachen, Florida, as the ""Robert H. Jenkins, Jr. Post Office"".",Became Law,Oversight and Government | Senate,"Rep. Yoho, Ted S. [R-FL-3]"
H.R.3892,To amend the Internal Revenue Code of 1986 to provide an exception for certain spun-off voluntary employees' beneficiary associations to the limitation on the exemption from tax on unrelated business taxable income of amounts set aside for qualified benefits.,Introduced,Ways and Means,"Rep. Walorski, Jackie [R-IN-2]"
H.R.3891,"To amend title XIX of the Social Security Act to clarify the authority of State Medicaid fraud and abuse control units to investigate and prosecute cases of Medicaid patient abuse and neglect in any setting, and for other purposes.",Introduced,Energy and Commerce,"Rep. Walberg, Tim [R-MI-7]"
H.R.3890,Making Rural America Count Act,Introduced,Agriculture,"Rep. Valadao, David G. [R-CA-21]"
H.R.3889,WHEEL Act,Introduced,Transportation and Infrastructure,"Rep. Tenney, Claudia [R-NY-22]"
H.R.3888,Strengthening our Pediatric Workforce Act of 2017,Introduced,Energy and Commerce,"Rep. Smucker, Lloyd [R-PA-16]"
H.R.3887,SAFE at Home Act,Introduced,Oversight and Government; Judiciary,"Rep. Smith, Jason [R-MO-8]"
H.R.3886,To amend the Internal Revenue Code of 1986 to increase the unified credit against the estate and gift tax and to simplify the estate and gift tax rates.,Introduced,Ways and Means,"Rep. Scott, Austin [R-GA-8]"
H.R.3885,Senior Citizen Protection Act of 2017,Introduced,Judiciary,"Rep. Schneider, Bradley Scott [D-IL-10]"
H.R.3884,National Child Identification Assistance Act,Introduced,Education and the Workforce,"Rep. Rooney, Thomas J. [R-FL-17]"
H.R.3883,HELP Act of 2017,Introduced,Judiciary; Energy and Commerce,"Rep. Reed, Tom [R-NY-23]"
H.R.3882,"To require the Secretary of Transportation to publish a final rule to provide for the screening, testing, and treatment for sleep disorders of individuals operating commercial vehicles.",Introduced,Transportation and Infrastructure,"Rep. Pascrell, Bill, Jr. [D-NJ-9]"
H.R.3881,AFG and SAFER Program Reauthorization Act of 2017,Introduced,"Science, Space, and Technology","Rep. Pascrell, Bill, Jr. [D-NJ-9]"
H.R.3880,HEARTS Act of 2017,Introduced,Energy and Commerce,"Rep. Pallone, Frank, Jr. [D-NJ-6]"
H.R.3879,Taxpayers DIME Act of 2017,Introduced,Oversight and Government,"Rep. O'Halleran, Tom [D-AZ-1]"
H.R.3878,Free Credit Freeze Act,Introduced,Financial Services,"Rep. Lujan, Ben Ray [D-NM-3]"
H.R.3877,Fair Billing Act of 2017,Introduced,Energy and Commerce; Ways and Means,"Rep. Lujan Grisham, Michelle [D-NM-1]"
H.R.3876,SWAMP FLYERS Act,Introduced,Oversight and Government,"Rep. Lieu, Ted [D-CA-33]"
H.R.3875,College Student Hunger Act of 2017,Introduced,Agriculture,"Rep. Lawson, Al, Jr. [D-FL-5]"
H.R.3874,Accountability for Quality VA Healthcare Act,Introduced,Veterans' Affairs,"Rep. Kilmer, Derek [D-WA-6]"
H.R.3873,Alex Diekmann Peak Designation Act of 2017,Introduced,Natural Resources,"Rep. Gianforte, Greg [R-MT-At Large]"
H.R.3872,To reinstate and extend the deadline for commencement of construction of a hydroelectric project involving the Gibson Dam.,Introduced,Energy and Commerce,"Rep. Gianforte, Greg [R-MT-At Large]"
H.R.3871,Organic Farmer and Consumer Protection Act of 2017,Introduced,Agriculture,"Rep. Faso, John J. [R-NY-19]"
H.R.3870,E-BOOK Act of 2017,Introduced,Education and the Workforce,"Rep. DelBene, Suzan K. [D-WA-1]"
H.R.3869,Innovation in Accreditation Act,Introduced,Education and the Workforce,"Rep. Byrne, Bradley [R-AL-1]"
H.R.3868,Treasury Innovation Act,Introduced,Financial Services; Ways and Means,"Rep. Budd, Ted [R-NC-13]"
H.R.3867,"To amend title XVIII of the Social Security Act to create care management demonstration programs for chronic kidney disease under the Medicare program, and for other purposes.",Introduced,Energy and Commerce; Ways and Means,"Rep. Mullin, Markwayne [R-OK-2]"
H.R.3866,To amend the Federal Credit Union Act to exclude extensions of credit made to veterans from the definition of a member business loan.,Introduced,Financial Services,"Rep. Gonzalez, Vicente [D-TX-15]"
H.R.3865,Filipino Veterans Fairness Act of 2017,Introduced,Veterans' Affairs,"Rep. Speier, Jackie [D-CA-14]"
H.R.3864,Native American Housing Assistance and Self-Determination Reauthorization Act of 2017,Introduced,Financial Services,"Rep. Pearce, Stevan [R-NM-2]"
H.R.3863,Housing for Survivors of Sex Trafficking Act,Introduced,Judiciary; Financial Services,"Rep. Hartzler, Vicky [R-MO-4]"
H.R.3862,National Health Service Corps Strengthening Act of 2017,Introduced,Energy and Commerce,"Rep. Butterfield, G. K. [D-NC-1]"
H.R.3861,Federal Insurance Office Reform Act of 2018,Introduced,Financial Services,"Rep. Duffy, Sean P. [R-WI-7]"
H.R.3860,IRS Data Verification Modernization Act of 2017,Introduced,Ways and Means,"Rep. McHenry, Patrick T. [R-NC-10]"
H.R.3859,Drinking Water Infrastructure for Job Creation Act,Introduced,Appropriations; Budget,"Rep. Waters, Maxine [D-CA-43]"
H.R.3858,Transportation Infrastructure for Job Creation Act,Introduced,Appropriations; Budget,"Rep. Waters, Maxine [D-CA-43]"
H.R.3857,Protecting Advice for Small Savers Act of 2017,Introduced,Financial Services; Ways and Means; Education and the Workforce,"Rep. Wagner, Ann [R-MO-2]"
H.R.3856,Hong Kong Human Rights and Democracy Act of 2017,Introduced,Foreign Affairs; Judiciary; Financial Services,"Rep. Smith, Christopher H. [R-NJ-4]"
H.R.3855,Securing the Electric Grid to Protect Military Readiness Act of 2017,Introduced,Armed Services,"Rep. Rosen, Jacky [D-NV-3]"
H.R.3854,Federal Infrastructure Flood Resiliency Act of 2017,Introduced,Financial Services,"Rep. Panetta, Jimmy [D-CA-20]"
H.R.3853,Nuclear Weapons Abolition and Economic and Energy Conversion Act of 2017,Introduced,Foreign Affairs; Armed Services,"Rep. Norton, Eleanor Holmes [D-DC-At Large]"
H.R.3852,Humanitarian Disaster Relief Act of 2017,Introduced,Transportation and Infrastructure; Armed Services,"Rep. Meng, Grace [D-NY-6]"
H.R.3851,War Crimes Rewards Expansion Act,Passed House,Foreign Affairs | Senate,"Rep. Foxx, Virginia [R-NC-5]"
H.R.3850,Made in America Act of 2017,Introduced,Energy and Commerce,"Rep. Fitzpatrick, Brian K. [R-PA-8]"
H.R.3849,Extension of the Caribbean Basin Economic Recovery Act,Introduced,Ways and Means,"Rep. Sewell, Terri A. [D-AL-7]"
H.R.3848,We the People Democracy Reform Act of 2017,Introduced,"House Administration; Judiciary; Ways and Means; Financial Services; Oversight and Government; Science, Space, and Technology","Rep. Price, David E. [D-NC-4]"
H.R.3847,Yurok Lands Act,Introduced,Natural Resources,"Rep. Huffman, Jared [D-CA-2]"
H.R.3846,POWER Counties Act,Introduced,Natural Resources,"Rep. Johnson, Bill [R-OH-6]"
H.R.3845,Reverse Mass Incarceration Act of 2017,Introduced,Judiciary,"Rep. Cardenas, Tony [D-CA-29]"
H.R.3844,End For-Profit Prisons Act of 2017,Introduced,Judiciary,"Rep. Watson Coleman, Bonnie [D-NJ-12]"
H.R.3843,Close Official Acts Loophole Act of 2017,Introduced,Judiciary,"Rep. Suozzi, Thomas R. [D-NY-3]"
H.R.3842,Healthy Start Reauthorization Act of 2017,Introduced,Energy and Commerce,"Rep. Ryan, Tim [D-OH-13]"
H.R.3841,SNAP Vitamin and Mineral Improvement Act of 2017,Introduced,Agriculture,"Rep. Rogers, Mike D. [R-AL-3]"
H.R.3840,Affordable College Textbook Act,Introduced,Education and the Workforce,"Rep. Polis, Jared [D-CO-2]"
H.R.3839,Today's American Dream Act,Introduced,Ways and Means; Education and the Workforce; Agriculture; Financial Services; Small Business; Energy and Commerce; Judiciary; Oversight and Government,"Rep. Kelly, Robin L. [D-IL-2]"
H.R.3838,Trust Preferred Securities Act of 2017,Introduced,Financial Services,"Rep. Duffy, Sean P. [R-WI-7]"
H.R.3837,Campaign Sunlight Act of 2017,Introduced,House Administration,"Rep. Deutch, Theodore E. [D-FL-22]"
H.R.3836,Student Loan Fair Prepayment Act,Introduced,Education and the Workforce; Financial Services,"Rep. Davis, Susan A. [D-CA-53]"
H.R.3835,Eliminating the Hidden Student Loan Tax Act,Introduced,Education and the Workforce,"Rep. Davis, Susan A. [D-CA-53]"
H.R.3834,9/11 Heroes Medal of Valor Act of 2017,Became Law,Financial Services | Senate,"Rep. Crowley, Joseph [D-NY-14]"
H.R.3833,To amend the Internal Revenue Code of 1986 to increase the child tax credit.,Introduced,Ways and Means,"Rep. Comstock, Barbara [R-VA-10]"
H.R.3832,Veterans Opioid Abuse Prevention Act,Passed House,Veterans' Affairs | Senate,"Rep. Dunn, Neal P. [R-FL-2]"
H.R.3831,PROPEL Act,Introduced,Education and the Workforce,"Rep. Taylor, Scott [R-VA-2]"
H.R.3830,PRO Sports Act,Introduced,Ways and Means,"Rep. Farenthold, Blake [R-TX-27]"
H.R.3829,TUFGRID Act of 2017,Introduced,Energy and Commerce,"Rep. Soto, Darren [D-FL-9]"
H.R.3828,Patsy T. Mink Gender Equity in Education Act of 2017,Introduced,Education and the Workforce,"Rep. Slaughter, Louise McIntosh [D-NY-25]"
H.R.3827,Protecting Workers and Improving Labor Standards Act,Introduced,Education and the Workforce,"Rep. Sherman, Brad [D-CA-30]"
H.R.3826,Protecting Seniors During Disasters Act,Introduced,Energy and Commerce,"Rep. Frankel, Lois [D-FL-21]"
H.R.3825,Harmonization of Coverage Act of 2017,Introduced,Education and the Workforce,"Rep. Black, Diane [R-TN-6]"
H.R.3824,Texas Flood Accountability Act of 2017,Introduced,Transportation and Infrastructure,"Rep. Poe, Ted [R-TX-2]"
H.R.3823,Disaster Tax Relief and Airport and Airway Extension Act of 2017,Became Law,Ways and Means; Energy and Commerce; Financial Services; Budget,"Rep. Brady, Kevin [R-TX-8]"
H.R.3822,CBO Show Your Work Act,Introduced,Budget,"Rep. Davidson, Warren [R-OH-8]"
H.R.3821,"To designate the facility of the United States Postal Service located at 430 Main Street in Clermont, Georgia, as the ""Zack T. Addington Post Office"".",Became Law,Oversight and Government | Senate,"Rep. Collins, Doug [R-GA-9]"
H.R.3820,Medicare Home Health Flexibility Act of 2017,Introduced,Ways and Means; Energy and Commerce,"Rep. Meehan, Patrick [R-PA-7]"
H.R.3819,Department of Veterans Affairs Expiring Authorities Act of 2017,Became Law,Veterans' Affairs; Budget; Armed Services,"Rep. Mast, Brian J. [R-FL-18]"
H.R.3818,"For the relief of Maria Guadalupe Mendoza Sanchez, Eusebio Sanchez Mejia, and Vianney Esbeydi Sanchez Mendoza.",Introduced,Judiciary,"Rep. Lee, Barbara [D-CA-13]"
H.R.3817,"To amend title XVIII of the Social Security Act to improve the accuracy of geographic adjustment factors under the Medicare program and to permanently extend certain adjustments to such factors for certain localities, and for other purposes.",Introduced,Energy and Commerce; Ways and Means,"Rep. Young, David [R-IA-3]"
H.R.3816,"To require notification following a breach of security of a system containing personal information, and for other purposes.",Introduced,Energy and Commerce,"Rep. Rush, Bobby L. [D-IL-1]"
H.R.3815,Food Sharing Act of 2017,Introduced,Agriculture,"Rep. Lawson, Al, Jr. [D-FL-5]"
H.R.3814,No Human Trafficking on Our Roads Act,Introduced,Transportation and Infrastructure,"Rep. Katko, John [R-NY-24]"
H.R.3813,Combating Human Trafficking in Commercial Vehicles Act,Introduced,Transportation and Infrastructure,"Rep. Esty, Elizabeth H. [D-CT-5]"
H.R.3812,Hurricane Harvey and Hurricane Irma Working Family Tax Relief Act,Introduced,Ways and Means,"Rep. Doggett, Lloyd [D-TX-35]"
H.R.3811,National Center for the Right to Counsel Act,Introduced,Judiciary; Ways and Means,"Rep. Deutch, Theodore E. [D-FL-22]"
H.R.3810,Commission to Verify Iranian Nuclear Compliance Act,Introduced,Foreign Affairs,"Rep. Connolly, Gerald E. [D-VA-11]"
H.R.3809,Sustainable Farmland for the Future Act,Introduced,Agriculture,"Rep. Blumenauer, Earl [D-OR-3]"
H.R.3808,Infrastructure Expansion Act of 2017,Introduced,Judiciary,"Rep. Faso, John J. [R-NY-19]"
H.R.3807,Ovarian and Cervical Cancer Awareness Act of 2017,Introduced,Energy and Commerce,"Rep. Velazquez, Nydia M. [D-NY-7]"
H.R.3806,Personal Data Notification and Protection Act of 2017,Introduced,Energy and Commerce; Judiciary,"Rep. Langevin, James R. [D-RI-2]"
H.R.3805,"To authorize the Secretary of the Interior to carry out a land exchange involving lands within the boundaries of the Cape Cod National Seashore, and for other purposes.",Introduced,Natural Resources,"Rep. Keating, William R. [D-MA-9]"
H.R.3804,Safe Communities Act of 2017,Introduced,Homeland Security; Transportation and Infrastructure,"Rep. Blumenauer, Earl [D-OR-3]"
H.R.3803,"To amend the Reclamation Safety of Dams Act of 1978 to provide for certain cost allocations for the Boca Reservoir Dam, Truckee River Storage Project, California, and for other purposes.",Introduced,Natural Resources,"Rep. Amodei, Mark E. [R-NV-2]"
H.R.3802,Appalachian Regional Commission Reform Act,Introduced,Transportation and Infrastructure,"Rep. Rogers, Harold [R-KY-5]"
H.R.3801,For the relief of Hugo Mejia.,Introduced,Judiciary,"Rep. Huffman, Jared [D-CA-2]"
H.R.3800,Mandatory Minimum Reform Act of 2017,Introduced,Judiciary; Energy and Commerce,"Rep. Waters, Maxine [D-CA-43]"
H.R.3799,Demanding Oversight from Justice Act of 2017,Introduced,Judiciary,"Rep. Waters, Maxine [D-CA-43]"
H.R.3798,Save American Workers Act of 2017,Introduced,Ways and Means,"Rep. Walorski, Jackie [R-IN-2]"
H.R.3797,Define it to Fight it Act of 2017,Introduced,Foreign Affairs,"Rep. Walker, Mark [R-NC-6]"
H.R.3796,Grandparents Tax Credit Act of 2017,Introduced,Ways and Means,"Rep. Veasey, Marc A. [D-TX-33]"
H.R.3795,Tijuana River Valley Comprehensive Protection and Rehabilitation Act of 2017,Introduced,Foreign Affairs,"Rep. Vargas, Juan [D-CA-51]"
