names,descriptions,statuses,bill_committees,sponsors
H.R.2363,Federal Transit Modernization Act of 2019,Introduced,Transportation and Infrastructure,Mark Meadows
H.R.2362,American Agriculture First Act,Introduced,Agriculture,Mark Meadows
H.R.2361,HEP A Act of 2019,Introduced,Energy and Commerce,Brian J. Mast
H.R.2360,Renewable Energy for Puerto Rico and the U.S. Virgin Islands Act,Introduced,"Agriculture; Energy and Commerce; Science, Space, and Technology",Ted Lieu
H.R.2359,Whole Veteran Act,Passed House,Veterans'' Affairs,Conor Lamb
H.R.2358,21st Century Civilian Conservation Corps Act,Introduced,Education and Labor,Marcy Kaptur
H.R.2357,Puerto Rico Air Cargo Industry Empowerment Act,Introduced,Transportation and Infrastructure,Jenniffer Gonzalez-Colon
H.R.2356,Sunshine Forever Act,Introduced,Ways and Means,Charlie Crist
H.R.2355,Regulatory Oversight Barring Obnoxious Calls and Texts Act of 2019,Introduced,Energy and Commerce,Anna G. Eshoo
H.R.2354,Prevention of Unconstitutional War with Iran Act of 2019,Introduced,Foreign Affairs; Armed Services,Anna G. Eshoo
H.R.2353,Duty to Refuse and Report Foreign Interference in American Elections Act of 2019,Introduced,House Administration,Sheila Jackson Lee
H.R.2352,Marine Oil Spill Prevention Act,Introduced,"Transportation and Infrastructure; Natural Resources; Science, Space, and Technology",Debbie Wasserman Schultz
H.R.2351,Protecting Airport Communities from Particle Emissions Act,Introduced,Transportation and Infrastructure,Adam Smith
H.R.2350,Ghost Army Congressional Gold Medal Act,Introduced,Financial Services; House Administration,Ann M. Kuster
H.R.2349,Climate Change Education Act,Introduced,Energy and Commerce; Education and Labor,Debbie Dingell
H.R.2348,Clean Slate Act of 2019,Introduced,Judiciary,Lisa Blunt Rochester
H.R.2347,Border and Refugee Assistance Act of 2019,Introduced,Judiciary,Filemon Vela
H.R.2346,Support and Defend Our Military Personnel and Their Families Act,Introduced,Judiciary,Mike Thompson
H.R.2345,Clarifying the Small Business Runway Extension Act,Passed House,Small Business | Senate,Pete Stauber
H.R.2344,Small Business Payment for Performance Act of 2019,Introduced,Small Business,Pete Stauber
H.R.2343,Peace and Tolerance in Palestinian Education Act,Introduced,Foreign Affairs,Brad Sherman
H.R.2342,Retain Act,Introduced,Oversight and Reform; Armed Services,Tim Ryan
H.R.2341,To direct the Postmaster General to modify any hard copy change of address form used by the United States Postal Service so that such form contains a reminder that any individual using such form should update the individual''s voter registration as a result of any change in address.,Introduced,Oversight and Reform,Harley Rouda
H.R.2340,FIGHT Veteran Suicides Act,Passed House,Veterans'' Affairs,Max Rose
H.R.2339,Reversing the Youth Tobacco Epidemic Act of 2019,Introduced,Energy and Commerce,Frank Pallone Jr.
H.R.2338,Marijuana in Federally Assisted Housing Parity Act of 2019,Introduced,Financial Services,Eleanor Holmes Norton
H.R.2337,FLEET Act,Introduced,Oversight and Reform; Energy and Commerce,Jared Huffman
H.R.2336,Family Farmer Relief Act of 2019,Became Law,Judiciary,Antonio Delgado
H.R.2335,Border Patrol Pay Security Act of 2019,Introduced,Education and Labor,Henry Cuellar
H.R.2334,"To designate the Department of Veterans Affairs community-based outpatient clinic in Odessa, Texas, as the ""Wilson and Young Medal of Honor VA Clinic"".",Became Law,Veterans'' Affairs | Senate,K. Michael Conaway
H.R.2333,Support for Suicide Prevention Coordinators Act,Became Law,Veterans'' Affairs,Anthony Brindisi
H.R.2332,TRUST Act,Introduced,Ways and Means; Oversight and Reform,Alma S. Adams
H.R.2331,SBA Cyber Awareness Act,Passed House,Small Business,Jason Crow
H.R.2330,To authorize the President to award the Medal of Honor to Colonel Philip J. Conran of the United States Air Force for acts of valor in Laos during the Vietnam War.,Introduced,Armed Services,Salud O. Carbajal
H.R.2329,Law Enforcement Immersive Training Act of 2019,Introduced,Judiciary,Tim Ryan
H.R.2328,"Community Health Investment, Modernization, and Excellence Act of 2019",Introduced,Energy and Commerce; Transportation and Infrastructure,Tom O''Halleran
H.R.2327,Burma Political Prisoners Assistance Act,Passed House,Foreign Affairs | Senate,Andy Levin
H.R.2326,"Navy SEAL Chief Petty Officer William ""Bill"" Mulder (Ret.) Transition Improvement Act of 2019",Passed House,Veterans'' Affairs; Armed Services; Ways and Means,Mike Levin
H.R.2325,"To designate the facility of the United States Postal Service located at 100 Calle Alondra in San Juan, Puerto Rico, as the ""65th Infantry Regiment Post Office Building"".",Became Law,Oversight and Reform | Senate,Jenniffer Gonzalez-Colon
H.R.2324,Protections in Consumer Lending Act,Introduced,Financial Services,Jesus G. Garcia
H.R.2323,Spousal Membership for Veterans Organizations Act of 2019,Introduced,Ways and Means,Anna G. Eshoo
H.R.2322,Accelerated Payments for Small Businesses Act of 2019,Introduced,Oversight and Reform,Troy Balderson
H.R.2321,Understanding the True Cost of College Act of 2019,Introduced,Education and Labor,Jefferson Van Drew
H.R.2320,Walter Patterson and Werner Foerster Justice and Extradition Act,Introduced,Foreign Affairs,Christopher H. Smith
H.R.2319,21st Century NICS Act,Introduced,Judiciary,Tom Rice
H.R.2318,FIRM IT Act of 2019,Introduced,Financial Services,Bill Posey
H.R.2317,Peter J. McGuire Labor Day Landmark Act,Introduced,Natural Resources,Donald Norcross
H.R.2316,"To amend title XIX of the Social Security Act to require a Federal medical assistance percentage of 100 percent for urban Indian organizations, and for other purposes.",Introduced,Energy and Commerce,Ben Ray Lujan
H.R.2315,Keep Our PACT Act,Introduced,Education and Labor,Susie Lee
H.R.2314,Nuclear Powers America Act of 2019,Introduced,Ways and Means,Darin LaHood
H.R.2313,Water Conservation Rebate Tax Parity Act,Introduced,Ways and Means,Jared Huffman
H.R.2312,Elder Pride Act,Introduced,Education and Labor,Debra A. Haaland
H.R.2311,Anti-Lunch Shaming Act of 2019,Introduced,Education and Labor,Debra A. Haaland
H.R.2310,Fairness in Medicare Part B Enrollment Act of 2019,Introduced,Energy and Commerce; Ways and Means,Jenniffer Gonzalez-Colon
H.R.2309,Real Estate Exchange Fairness Act of 2019,Introduced,Ways and Means,Jenniffer Gonzalez-Colon
H.R.2308,To amend the VA MISSION Act of 2018 to expand the veterans healing veterans medical access and scholarship program to include more students and schools.,Introduced,Veterans'' Affairs,Jenniffer Gonzalez-Colon
H.R.2307,"To amend title 5, United States Code, to provide authority to the Administrator of the Drug Enforcement Administration to provide a cash award to Administration employees with foreign language skills, and for other purposes.",Introduced,Oversight and Reform,Jenniffer Gonzalez-Colon
H.R.2306,Puerto Rico Medicaid Act of 2019,Introduced,Energy and Commerce,Jenniffer Gonzalez-Colon
H.R.2305,Veterans Members Business Loan Act,Introduced,Financial Services,Vicente Gonzalez
H.R.2304,Autofill Act of 2019,Introduced,Ways and Means,Bill Foster
H.R.2303,Gladys Ricart Gun Offender Registry Act,Introduced,Judiciary,Adriano Espaillat
H.R.2302,Protecting and Preserving Social Security Act,Introduced,Ways and Means; Energy and Commerce; Education and Labor,Theodore E. Deutch
H.R.2301,Seniors Fraud Prevention Act of 2019,Introduced,Energy and Commerce,Theodore E. Deutch
H.R.2300,Eliminating Debtor''s Prison for Kids Act of 2019,Introduced,Judiciary; Education and Labor,Tony Cardenas
H.R.2299,Multilateral Aid Review Act of 2019,Introduced,Foreign Affairs,Ken Buck
H.R.2298,Repeated Objectionable Bothering Of Consumers On Phones Act,Introduced,Energy and Commerce,Jackie Speier
H.R.2297,Tax Filing Simplification Act of 2019,Introduced,Ways and Means,Brad Sherman
H.R.2296,More Efficient Tools to Realize Information for Consumers Act,Introduced,Energy and Commerce,Janice D. Schakowsky
H.R.2295,Hardest Hit Housing Act of 2019,Introduced,Financial Services,Yvette D. Clarke
H.R.2294,Association Health Plans Act of 2019,Introduced,Education and Labor,Tim Walberg
H.R.2293,Protecting Access to Wheelchairs Act,Introduced,Energy and Commerce; Ways and Means,John B. Larson
H.R.2292,ACA OUTREACH Act,Introduced,Energy and Commerce,Maxine Waters
H.R.2291,Wild Game Donation Act of 2019,Introduced,Ways and Means,Don Young
H.R.2290,Shutdown Guidance for Financial Institutions Act,Passed House,Financial Services | Senate,Jennifer Wexton
H.R.2289,Notario Victim Relief Act,Introduced,Judiciary,Marc A. Veasey
H.R.2288,Erie Canalway National Heritage Corridor Reauthorization Act,Introduced,Natural Resources,Paul Tonko
H.R.2287,Federal Regulatory Certainty for Water Act,Introduced,Transportation and Infrastructure,Mac Thornberry
H.R.2286,"To amend the National Security Act of 1947 to direct the Director of the Federal Bureau of Investigation to provide to the congressional intelligence committees briefings regarding counterintelligence activities of the Bureau, and for other purposes.",Introduced,Judiciary; Intelligence (Permanent),Elise M. Stefanik
H.R.2285,Heidi''s Law,Introduced,Oversight and Reform; Transportation and Infrastructure,Christopher H. Smith
H.R.2284,Disaster Tax Relief Act of 2019,Introduced,Ways and Means,Adrian Smith
H.R.2283,CHANGE Act of 2019,Introduced,Energy and Commerce; Ways and Means,Linda T. Sanchez
H.R.2282,Medicare Care Coordination Improvement Act of 2019,Introduced,Energy and Commerce; Ways and Means,Raul Ruiz
H.R.2281,Easy MAT for Opioid Addiction Act,Introduced,Energy and Commerce; Judiciary,Raul Ruiz
H.R.2280,Stop Iran From Smuggling Weapons to Terrorists Act,Introduced,Armed Services; Foreign Affairs,Raul Ruiz
H.R.2279,Safe Step Act,Introduced,Education and Labor,Raul Ruiz
H.R.2278,RAISE Act,Introduced,Judiciary,Francis Rooney
H.R.2277,"To designate the facility of the United States Postal Service located at 1715 Linnerud Drive in Sun Prairie, Wisconsin, as the ""Fire Captain Cory Barr Post Office Building"".",Introduced,Oversight and Reform,Mark Pocan
H.R.2276,Fair and Equal Treatment of Women in the Coast Guard Act,Introduced,Transportation and Infrastructure,Chris Pappas
H.R.2275,District of Columbia Local Juror Non-Discrimination Act of 2019,Introduced,Oversight and Reform,Eleanor Holmes Norton
H.R.2274,Veterans Conservation Corps Act of 2019,Introduced,"Veterans'' Affairs; Transportation and Infrastructure; Judiciary; Science, Space, and Technology",Joe Neguse
H.R.2273,Tax Fairness for All Families Act of 2019,Introduced,Ways and Means,Jerrold Nadler
H.R.2272,Tax Equity Act of 2019,Introduced,Ways and Means,Jerrold Nadler
H.R.2271,Scarlett''s Sunshine on Sudden Unexpected Death Act,Introduced,Energy and Commerce,Gwen Moore
H.R.2270,Removing Barriers to Foster Youth Success in College Act,Introduced,Education and Labor,Paul Mitchell
H.R.2269,Get Additives Out Act of 2019,Introduced,Energy and Commerce,Grace Meng
H.R.2268,Menstrual Products Right To Know Act of 2019,Introduced,Energy and Commerce,Grace Meng
H.R.2267,Infant Formula Protection Act of 2019,Introduced,Energy and Commerce,Grace Meng
H.R.2266,Child Tax Credit for Pregnant Moms Act of 2019,Introduced,Ways and Means,Mark Meadows
H.R.2265,Relocation Expense Parity Act,Introduced,Oversight and Reform,Elaine G. Luria
H.R.2264,Bear Protection Act of 2019,Introduced,Natural Resources; Foreign Affairs; Ways and Means,Ted Lieu
H.R.2263,Make Education Local Act of 2019,Introduced,Education and Labor,Debbie Lesko
H.R.2262,Environmental Health Workforce Act of 2019,Introduced,Energy and Commerce; Education and Labor,Brenda L. Lawrence
H.R.2261,Customs Business Fairness Act of 2019,Introduced,Judiciary,Peter T. King
H.R.2260,E-bonding for Immigration Integrity Act of 2019,Introduced,Judiciary,Steve King
H.R.2259,Truth in Employment Act of 2019,Introduced,Education and Labor,Steve King
H.R.2258,Promotion and Expansion of Private Employee Ownership Act of 2019,Introduced,Ways and Means; Education and Labor; Small Business,Ron Kind
H.R.2257,"To require lead testing in Department of Defense Education Activity schools, and for other purposes.",Introduced,Armed Services; Education and Labor,Daniel T. Kildee
H.R.2256,Driving America Forward Act,Introduced,Ways and Means,Daniel T. Kildee
H.R.2255,To direct the Secretaries of the military departments to submit certification and a report each year to the Secretaries of Defense and Housing and Urban Development regarding whether housing under the jurisdiction of the Secretaries of the military departments is in compliance with requirements relating to lead-based paint.,Introduced,Armed Services,Daniel T. Kildee
H.R.2254,"To amend titles 10 and 37, United States Code, to ensure that children covered by the TRICARE program are screened and tested for lead levels, and for other purposes.",Introduced,Armed Services,Daniel T. Kildee
H.R.2253,"To prohibit the Secretary concerned from discouraging the inspection of military housing for lead-based paint or other sources of lead, and for other purposes.",Introduced,Armed Services,Daniel T. Kildee
H.R.2252,Integrity in Testing for Lead in Military Housing Act of 2019,Introduced,Armed Services,Daniel T. Kildee
H.R.2251,Protect Our Military Families'' 2nd Amendment Rights Act,Introduced,Judiciary,Duncan D. Hunter
H.R.2250,"Northwest California Wilderness, Recreation, and Working Forests Act",Introduced,Natural Resources,Jared Huffman
H.R.2249,World War I Valor Medals Review Act,Introduced,Armed Services,J. French Hill
H.R.2248,LNG Now Act of 2019,Introduced,Energy and Commerce; Foreign Affairs,Clay Higgins
H.R.2247,PUGET SOS Act,Passed House,Transportation and Infrastructure,Denny Heck
H.R.2246,"To designate the facility of the United States Postal Service located at 201 West Cherokee Street in Brookhaven, Mississippi, as the ""Deputy Donald William Durr, Corporal Zach Moak, and Patrolman James White Memorial Post Office Building"".",Introduced,Oversight and Reform,Michael Guest
H.R.2245,CECIL Act,Introduced,Natural Resources; Foreign Affairs; Ways and Means,Raul M. Grijalva
H.R.2244,Higher Education Transparency Act of 2019,Introduced,Education and Labor,Paul A. Gosar
H.R.2243,Territory Health Insurance Tax Relief Act of 2019,Introduced,Ways and Means; Energy and Commerce,Jenniffer Gonzalez-Colon
H.R.2242,"To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to include certain services in the definition of critical services, and for other purposes.",Introduced,Transportation and Infrastructure,Jenniffer Gonzalez-Colon
H.R.2241,Puerto Rico Federal Matching Requirement Equity Act of 2019,Introduced,Energy and Commerce,Jenniffer Gonzalez-Colon
H.R.2240,One Subject at a Time Act,Introduced,Judiciary,Russ Fulcher
H.R.2239,"To amend the Tariff Act of 1930 to provide for a deferral of the payment of a duty upon the sale of certain used vessels, and for other purposes.",Introduced,Ways and Means,Lois Frankel
H.R.2238,To amend the Internal Revenue Code of 1986 to extend certain tax benefits related to empowerment zones.,Introduced,Ways and Means,Adriano Espaillat
H.R.2237,STOP Act of 2019,Introduced,Transportation and Infrastructure,Adriano Espaillat
H.R.2236,Forage Fish Conservation Act,Introduced,Natural Resources,Debbie Dingell
H.R.2235,HELLPP Act,Introduced,Energy and Commerce; Ways and Means,Diana DeGette
H.R.2234,Jonny Wade Pediatric Cancer Research Act,Introduced,Ways and Means; Energy and Commerce; House Administration,Rodney Davis
H.R.2233,Bail Fairness Act of 2019,Introduced,Judiciary,Danny K. Davis
H.R.2232,New Pathways Act,Introduced,Judiciary,Elijah E. Cummings
H.R.2231,Algorithmic Accountability Act of 2019,Introduced,Energy and Commerce,Yvette D. Clarke
H.R.2230,BREAK PAY for Veterans Act,Introduced,Veterans'' Affairs,Gilbert Ray Cisneros Jr.
H.R.2229,First Responders Passport Act of 2019,Passed House,Foreign Affairs | Senate,Steve Chabot
H.R.2228,To offer persistent poverty counties and political subdivisions of such counties the opportunity to have their rural development loans restructured.,Introduced,Agriculture; Financial Services; Energy and Commerce,G. K. Butterfield
H.R.2227,Gold Star Spouses and Spouses of Injured Servicemembers Leasing Relief Expansion Act of 2019,Introduced,Veterans'' Affairs,Cheri Bustos
H.R.2226,Fentanyl Sanctions Act,Introduced,Foreign Affairs; Financial Services; Oversight and Reform; Judiciary; Intelligence (Permanent); Armed Services; Ways and Means,Vern Buchanan
H.R.2225,To amend the Internal Revenue Code of 1986 to provide a refundable credit against tax for landlords of veterans receiving rental assistance under the Veterans Affairs Supported Housing program.,Introduced,Ways and Means,Julia Brownley
H.R.2224,Homeless Veterans with Children Reintegration Act,Introduced,Veterans'' Affairs,Julia Brownley
H.R.2223,Helping Homeless Veterans Act of 2019,Introduced,Veterans'' Affairs,Julia Brownley
H.R.2222,Women and Lung Cancer Research and Preventive Services Act of 2019,Introduced,Energy and Commerce,Brendan F. Boyle
H.R.2221,Fry Scholarship Improvement Act of 2019,Introduced,Veterans'' Affairs,Gus M. Bilirakis
H.R.2220,I-14 Expansion and Improvement Act of 2019,Introduced,Transportation and Infrastructure,Brian Babin
H.R.2219,Mongolia Third Neighbor Trade Act,Introduced,Ways and Means,Ted S. Yoho
H.R.2218,Stop for School Buses Act of 2019,Introduced,Transportation and Infrastructure; Education and Labor,Jackie Walorski
H.R.2217,"Families, Not Facilities Act of 2019",Introduced,Judiciary; Appropriations,Debbie Wasserman Schultz
H.R.2216,HEALTHIER Act of 2019,Introduced,Energy and Commerce,Tim Burchett
H.R.2215,San Gabriel Mountains Foothills and Rivers Protection Act,Introduced,Natural Resources,Judy Chu
H.R.2214,NO BAN Act,Introduced,Judiciary; Foreign Affairs; Homeland Security; Intelligence (Permanent),Judy Chu
H.R.2213,To amend the Internal Revenue Code of 1986 to make the work opportunity credit permanent.,Introduced,Ways and Means,Mike Thompson
H.R.2212,Structured Settlement Claimants Rights Act of 2019,Introduced,Judiciary,Matt Cartwright
H.R.2211,STURDY Act,Passed House,Energy and Commerce | Senate,Janice D. Schakowsky
H.R.2210,Invest in America Act,Introduced,Ways and Means,John B. Larson
H.R.2209,Fixing Global Freeloading Act,Introduced,Ways and Means,Mark Meadows
H.R.2208,Cabin Air Safety Act of 2019,Introduced,Transportation and Infrastructure,John Garamendi
H.R.2207,Protect Medical Innovation Act of 2019,Introduced,Ways and Means,Ron Kind
H.R.2206,Environmental Infrastructure Assistance Act,Introduced,Transportation and Infrastructure,Greg Stanton
H.R.2205,Water Quality Certification Improvement Act of 2019,Introduced,Transportation and Infrastructure,David B. McKinley
H.R.2204,Venezuelan Contracting Restriction Act,Introduced,Oversight and Reform,Michael Waltz
H.R.2203,Homeland Security Improvement Act,Passed House,Homeland Security; Judiciary; Ways and Means | Senate,Veronica Escobar
H.R.2202,GrAITR Act,Introduced,"Science, Space, and Technology",Daniel Lipinski
H.R.2201,"To modify the presumption of service connection for veterans who were exposed to herbicide agents while serving in the Armed Forces in Thailand during the Vietnam era, and for other purposes.",Introduced,Veterans'' Affairs,Bruce Westerman
H.R.2200,Keeping Our Promises Act,Introduced,Veterans'' Affairs,Bruce Westerman
H.R.2199,Central Coast Heritage Protection Act,Introduced,Natural Resources,Salud O. Carbajal
H.R.2198,Reaffirming Constitutional Property Rights Act,Introduced,Energy and Commerce,Peter A. DeFazio
H.R.2197,John F. Kennedy Center Reauthorization Act of 2019,Introduced,Transportation and Infrastructure,Peter A. DeFazio
H.R.2196,"To amend title 38, United States Code, to reduce the credit hour requirement for the Edith Nourse Rogers STEM Scholarship program of the Department of Veterans Affairs.",Became Law,Veterans'' Affairs | Senate,Andy Barr
H.R.2195,PFAS Registry Act of 2019,Introduced,Veterans'' Affairs; Armed Services,Chris Pappas
H.R.2194,"To amend chapter 3123 of title 54, United States Code, to protect United States Heritage Abroad.",Introduced,Foreign Affairs,Lee M. Zeldin
H.R.2193,Students First Tax Deduction Act,Introduced,Ways and Means,Susan Wild
H.R.2192,Defenders of Bataan and Corregidor Congressional Gold Medal Act,Introduced,Financial Services; House Administration,Xochitl Torres Small
H.R.2191,Veterans Cannabis Use for Safe Healing Act,Introduced,Veterans'' Affairs,W. Gregory Steube
H.R.2190,Department of Labor Accountability Act of 2019,Introduced,Education and Labor; Oversight and Reform,Lloyd Smucker
H.R.2189,Digital Coast Act,Introduced,Natural Resources,C. A. Dutch Ruppersberger
H.R.2188,Department of Education Accountability and Whistleblower Protection Act,Introduced,Education and Labor; Oversight and Reform,Francis Rooney
H.R.2187,JOLT Act of 2019,Introduced,Judiciary,Mike Quigley
H.R.2186,Student Loan Refinancing Act,Introduced,Education and Labor,Mark Pocan
H.R.2185,District of Columbia Flood Prevention Act of 2019,Introduced,Natural Resources,Eleanor Holmes Norton
H.R.2184,Reach Every Veteran in Crisis Act,Introduced,Veterans'' Affairs,Joseph D. Morelle
H.R.2183,State Flexibility and Patient Choice Act of 2019,Introduced,Energy and Commerce; Ways and Means,Roger W. Marshall
H.R.2182,Access to Birth Control Act,Introduced,Energy and Commerce,Carolyn B. Maloney
H.R.2181,Chaco Cultural Heritage Area Protection Act of 2019,Passed House,Natural Resources | Senate,Ben Ray Lujan
H.R.2180,Domenic and Ed''s Law,Introduced,Education and Labor,James R. Langevin
H.R.2179,Federal Firearms Licensee Protection Act,Introduced,Judiciary,Conor Lamb
H.R.2178,Metastatic Breast Cancer Access to Care Act,Introduced,Ways and Means,Peter T. King
H.R.2177,Faith in Health Savings Accounts Act of 2019,Introduced,Ways and Means,Mike Kelly
H.R.2176,Return to Prudent Banking Act of 2019,Introduced,Financial Services,Marcy Kaptur
H.R.2175,Stop Harmful Adolescent Marriage Act of 2019,Introduced,Judiciary,Duncan D. Hunter
H.R.2174,"To remove fish and wildlife as an authorized purpose of the Missouri River Mainstem Reservoir System and to make flood control the highest priority of authorized purposes of such system, and for other purposes.",Introduced,Transportation and Infrastructure,Sam Graves
H.R.2173,To amend the Immigration and Nationality Act to reserve EB-5 visas each fiscal year for investors in new commercial enterprises in areas with respect to which a major disaster has been declared by the President.,Introduced,Judiciary,Jenniffer Gonzalez-Colon
H.R.2172,To amend title XIX of the Social Security Act to remove the matching requirement for a territory to use specially allocated Federal funds for Medicare covered part D drugs for low-income individuals.,Introduced,Energy and Commerce,Jenniffer Gonzalez-Colon
H.R.2171,"To amend title 10, United States Code, to ensure that certain TRICARE beneficiaries who reside in Puerto Rico may enroll in TRICARE Prime, and for other purposes.",Introduced,Armed Services,Jenniffer Gonzalez-Colon
H.R.2170,Vehicle Innovation Act of 2019,Introduced,"Science, Space, and Technology; Energy and Commerce",Debbie Dingell
H.R.2169,Rent Relief Act of 2019,Introduced,Ways and Means,Danny K. Davis
H.R.2168,REAL Act of 2019,Introduced,Education and Labor,Danny K. Davis
H.R.2167,Protecting United States Businesses Abroad Act,Introduced,Foreign Affairs; Judiciary,John R. Curtis
H.R.2166,Global Health Security Act of 2019,Introduced,Foreign Affairs; Armed Services; Intelligence (Permanent),Gerald E. Connolly
H.R.2165,9-1-1 Fee Integrity Act,Introduced,Energy and Commerce,Chris Collins
H.R.2164,Green Bus Act of 2019,Introduced,Transportation and Infrastructure,Julia Brownley
H.R.2163,Freedom for Families Act,Introduced,Ways and Means,Andy Biggs
H.R.2162,Housing Financial Literacy Act of 2019,Passed House,Financial Services | Senate,Joyce Beatty
H.R.2161,Pell Flexibility Act of 2019,Introduced,Education and Labor,Jim Banks
H.R.2160,Shielding Public Spaces from Vehicular Terrorism Act,Introduced,Homeland Security,Donald M. Payne Jr.
H.R.2159,Public Diplomacy Modernization Act of 2019,Introduced,Foreign Affairs,Steve Watkins
H.R.2158,Easy Access to Mail Act,Introduced,Oversight and Reform,Tim Burchett
H.R.2157,"Additional Supplemental Appropriations for Disaster Relief Act, 2019",Became Law,Appropriations; Budget,Nita M. Lowey
H.R.2156,Revitalizing the Economy of Coal Communities by Leveraging Local Activities and Investing More Act of 2019,Introduced,Natural Resources,Matt Cartwright
H.R.2155,Genetic Information Privacy Act of 2019,Introduced,Energy and Commerce,Bobby L. Rush
H.R.2154,Digital Taxonomy Act of 2019,Introduced,Energy and Commerce,Darren Soto
H.R.2153,Keeping Girls in School Act,Passed House,Foreign Affairs | Senate,Lois Frankel
H.R.2152,Pipeline and Compressor Safety Verification Act of 2019,Introduced,Energy and Commerce,Stephen F. Lynch
H.R.2151,"To designate the facility of the United States Postal Service located at 7722 South Main Street in Pine Plains, New York, as the ""Senior Chief Petty Officer Shannon M. Kent Post Office"".",Became Law,Oversight and Reform | Senate,Antonio Delgado
H.R.2150,Home Health Care Planning Improvement Act of 2019,Introduced,Ways and Means; Energy and Commerce,Janice D. Schakowsky
H.R.2149,Exposing the Financing of Human Trafficking Act,Introduced,Foreign Affairs,Bryan Steil
H.R.2148,BE HEARD in the Workplace Act,Introduced,Education and Labor; Judiciary; House Administration; Oversight and Reform; Veterans'' Affairs,Katherine M. Clark
H.R.2147,RURAL Act of 2019,Introduced,Ways and Means,Terri A. Sewell
H.R.2146,GRACE Act,Introduced,Judiciary,Zoe Lofgren
H.R.2145,Disaster Tax Relief Act of 2019,Introduced,Ways and Means,Tom Rice
H.R.2144,Token Taxonomy Act of 2019,Introduced,Financial Services; Ways and Means,Warren Davidson
H.R.2143,PIMA of 2019,Introduced,Energy and Commerce; Ways and Means,Jackie Speier
H.R.2142,"To amend the Small Business Act to require the Small Business and Agriculture Regulatory Enforcement Ombudsman to create a centralized website for compliance guides, and for other purposes.",Passed House,Small Business | Senate,Antonio Delgado
H.R.2141,Great Lakes Agricultural Stewardship Act,Introduced,Agriculture,Tim Walberg
H.R.2140,Preventing Child Marriage in Displaced Populations Act,Passed House,Foreign Affairs | Senate,Ann Wagner
H.R.2139,Leonel Rondon Pipeline Safety Act,Introduced,Transportation and Infrastructure; Energy and Commerce,Lori Trahan
H.R.2138,Dental Care for Low-Income Veterans Act,Introduced,Veterans'' Affairs,Scott R. Tipton
H.R.2137,Motorsports Fairness and Permanency Act of 2019,Introduced,Ways and Means,Mike Thompson
H.R.2136,Open Internet Preservation Act,Introduced,Energy and Commerce,Lloyd Smucker
H.R.2135,PAID AD Act,Introduced,House Administration,Elissa Slotkin
H.R.2134,Helen Keller National Center Reauthorization Act of 2019,Passed House,Education and Labor | Senate,Mark Pocan
H.R.2133,To provide for interim appropriations for the District of Columbia courts and related agencies with respect to any fiscal year for which appropriations are not otherwise provided for such courts and agencies.,Introduced,Appropriations,Eleanor Holmes Norton
H.R.2132,"To exempt certain structures from removal from Army Corps of Engineers property on Table Rock Lake, and for other purposes.",Introduced,Transportation and Infrastructure,Billy Long
H.R.2131,Medicare Advantage Quality Payment Relief Act of 2019,Introduced,Ways and Means; Energy and Commerce,Ron Kind
H.R.2130,State Cyber Resiliency Act,Introduced,Homeland Security; Transportation and Infrastructure,Derek Kilmer
H.R.2129,Empowering Students Through Enhanced Financial Counseling Act,Introduced,Education and Labor,Brett Guthrie
H.R.2128,Tribal TANF Fairness Act of 2019,Introduced,Ways and Means,Paul Cook
H.R.2127,No Taxpayer-Funded Art in Embassies Act,Introduced,Foreign Affairs,Tim Burchett
H.R.2126,State and Local Pensions Accountability and Security Act,Introduced,Education and Labor; Financial Services,Brian Babin
H.R.2125,"To provide coverage under the Wildfires and Hurricanes Indemnity Program to certain crop, tree, bush, and vine losses due to flooding occurring in Iowa in calendar year 2019.",Introduced,Agriculture,Cynthia Axne
H.R.2124,E-2 Visa Improvement Act of 2019,Introduced,Judiciary,John H. Rutherford
H.R.2123,United States-India Enhanced Cooperation Act of 2019,Introduced,Foreign Affairs,Joe Wilson
H.R.2122,Protect Our Workers Act,Introduced,Transportation and Infrastructure; Education and Labor,Christopher H. Smith
H.R.2121,STOP Organ Trafficking Act,Introduced,Foreign Affairs,Guy Reschenthaler
H.R.2120,Saving for the Future Act,Introduced,Ways and Means; Education and Labor,Scott H. Peters
H.R.2119,"To amend the Energy Policy Act of 2005 to reauthorize grants for improving the energy efficiency of public buildings, and for other purposes.",Introduced,Energy and Commerce,Robin L. Kelly
H.R.2118,Iran Ballistic Missiles and International Sanctions Enforcement Act,Introduced,Foreign Affairs; Financial Services; Judiciary; Oversight and Reform; Ways and Means,Michael T. McCaul
H.R.2117,FASTER Act of 2019,Introduced,Energy and Commerce,Doris O. Matsui
H.R.2116,Global Fragility Act,Passed House,Foreign Affairs | Senate,Eliot L. Engel
H.R.2115,Public Disclosure of Drug Discounts and Real-Time Beneficiary Drug Cost Act,Passed House,Energy and Commerce; Ways and Means | Senate,Abigail Davis Spanberger
H.R.2114,Enhancing State Energy Security Planning and Emergency Preparedness Act of 2019,Passed House,Energy and Commerce | Senate,Bobby L. Rush
H.R.2113,Prescription Drug STAR Act,Introduced,Ways and Means; Energy and Commerce,Richard E. Neal
H.R.2112,Refund to Rainy Day Savings Act,Introduced,Ways and Means,Bonnie Watson Coleman
