names,descriptions,statuses,bill_committees,sponsors
S.2145,No Ban on Refugees Act,Introduced,Judiciary,"Sen. Murphy, Christopher [D-CT]"
S.2144,SECURE Act,Introduced,Judiciary,"Sen. Van Hollen, Chris [D-MD]"
S.2143,WAGE Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Murray, Patty [D-WA]"
S.2142,CHP Support Act,Introduced,Energy and Natural Resources,"Sen. King, Angus S., Jr. [I-ME]"
S.2141,Military Justice Improvement Act of 2017,Introduced,Armed Services,"Sen. Gillibrand, Kirsten E. [D-NY]"
S.2140,"A bill to provide for an exchange of Federal land and non-Federal land in the State of Idaho, and for other purposes.",Introduced,Energy and Natural Resources,"Sen. Risch, James E. [R-ID]"
S.2139,Chesapeake Bay Farm Bill Enhancements Act of 2017,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Van Hollen, Chris [D-MD]"
S.2138,AIM HIGH Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Warren, Elizabeth [D-MA]"
S.2137,"A bill to amend the Rural Development Act of 1972 to improve access to grants for evidence-based substance use disorder treatment services in rural areas, and for other purposes.",Introduced,"Agriculture, Nutrition, and Forestry","Sen. Donnelly, Joe [D-IN]"
S.2136,PSLF Technical Corrections Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Whitehouse, Sheldon [D-RI]"
S.2135,Fix NICS Act of 2017,Introduced,Judiciary,"Sen. Cornyn, John [R-TX]"
S.2134,Andrew White Veterans Community Care Opioid Safety Act,Introduced,Veterans' Affairs,"Sen. Baldwin, Tammy [D-WI]"
S.2133,PLACES Act,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Udall, Tom [D-NM]"
S.2132,Family Coverage Act,Introduced,Finance,"Sen. Franken, Al [D-MN]"
S.2131,VA Newborn Emergency Treatment Act,Introduced,Veterans' Affairs,"Sen. Murray, Patty [D-WA]"
S.2130,Outdoor Economy Act,Introduced,Energy and Natural Resources,"Sen. Tester, Jon [D-MT]"
S.2129,Military Domestic Violence Reporting Enhancement Act,Introduced,Armed Services,"Sen. Hirono, Mazie K. [D-HI]"
S.2128,Geospatial Data Act of 2017,Introduced,"Commerce, Science, and Transportation","Sen. Hatch, Orrin G. [R-UT]"
S.2127,Merchant Mariners of World War II Congressional Gold Medal Act of 2017,Introduced,"Banking, Housing, and Urban Affairs","Sen. Murkowski, Lisa [R-AK]"
S.2126,Fostering Innovation Act of 2017,Introduced,"Banking, Housing, and Urban Affairs","Sen. Tillis, Thom [R-NC]"
S.2125,Targeted Opioid Funding Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Shaheen, Jeanne [D-NH]"
S.2124,Consumer Privacy Protection Act of 2017,Introduced,Judiciary,"Sen. Leahy, Patrick J. [D-VT]"
S.2123,Universal Charitable Giving Act of 2017,Introduced,Finance,"Sen. Lankford, James [R-OK]"
S.2122,Supporting Working Moms Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Merkley, Jeff [D-OR]"
S.2121,Ensuring Access to Air Ambulance Services Act of 2017,Introduced,Finance,"Sen. Heller, Dean [R-NV]"
S.2120,International Violence Against Women Act of 2017,Introduced,Foreign Relations,"Sen. Shaheen, Jeanne [D-NH]"
S.2119,"A bill to amend title 38, United States Code, to prohibit smoking in any facility of the Veterans Health Administration, and for other purposes.",Introduced,Veterans' Affairs,"Sen. Durbin, Richard J. [D-IL]"
S.2118,A bill for the relief of Melecio Andazola-Morales.,Introduced,Judiciary,"Sen. Bennet, Michael F. [D-CO]"
S.2117,Fair Access to Insurance for Retired (FAIR) Heroes Act of 2017,Introduced,Veterans' Affairs,"Sen. Nelson, Bill [D-FL]"
S.2116,Community Lender Exam Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Donnelly, Joe [D-IN]"
S.2115,"A bill to amend the Internal Revenue Code of 1986 to disallow any deduction for punitive damages, and for other purposes.",Introduced,Finance,"Sen. Leahy, Patrick J. [D-VT]"
S.2114,Merrill's Marauders Congressional Gold Medal Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Isakson, Johnny [R-GA]"
S.2113,Construction Consensus Procurement Improvement Act of 2017,Introduced,Homeland Security and Governmental Affairs,"Sen. Portman, Rob [R-OH]"
S.2112,Military SAVE Act,Introduced,Veterans' Affairs,"Sen. Ernst, Joni  [R-IA]"
S.2111,Veteran State Home Grant Backlog Reduction Act of 2017,Introduced,Veterans' Affairs,"Sen. Daines, Steve [R-MT]"
S.2110,Department of Veterans Affairs Fairness in Hiring Act of 2017,Introduced,Veterans' Affairs,"Sen. McCaskill, Claire [D-MO]"
S.2109,Military and Veterans Education Protection Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Carper, Thomas R. [D-DE]"
S.2108,Miscellaneous Tariff Bill Act of 2017,Introduced,Finance,"Sen. Hatch, Orrin G. [R-UT]"
S.2107,Department of Veterans Affairs Provider Accountability Act,Introduced,Veterans' Affairs,"Sen. Heller, Dean [R-NV]"
S.2106,Register America to Vote Act,Introduced,Rules and Administration,"Sen. Klobuchar, Amy [D-MN]"
S.2105,"A bill to modify the presumption of service connection for veterans who were exposed to herbicide agents while serving in the Armed Forces in Thailand during the Vietnam era, and for other purposes.",Introduced,Veterans' Affairs,"Sen. Boozman, John [R-AR]"
S.2104,Earthquake Mitigation Incentive and Tax Parity Act of 2017,Introduced,Finance,"Sen. Harris, Kamala D. [D-CA]"
S.2103,Protecting Seniors Through Immunization Act of 2017,Introduced,Finance,"Sen. Hirono, Mazie K. [D-HI]"
S.2102,Acadia National Park Boundary Clarification Act,Introduced,Energy and Natural Resources,"Sen. King, Angus S., Jr. [I-ME]"
S.2101,USS Indianapolis Congressional Gold Medal Act,Became Law,"Banking, Housing, and Urban Affairs | House","Sen. Donnelly, Joe [D-IN]"
S.2100,Tobacco to 21 Act,Introduced,"Commerce, Science, and Transportation","Sen. Schatz, Brian [D-HI]"
S.2099,Federal Land Management Act of 2017,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Roberts, Pat [R-KS]"
S.2098,Foreign Investment Risk Review Modernization Act of 2018,Introduced,"Banking, Housing, and Urban Affairs","Sen. Cornyn, John [R-TX]"
S.2097,State Veterans Home Program Improvement Act of 2017,Introduced,Veterans' Affairs,"Sen. Tester, Jon [D-MT]"
S.2096,Harvest Price Subsidy Prohibition Act,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Flake, Jeff [R-AZ]"
S.2095,Assault Weapons Ban of 2017,Introduced,Judiciary,"Sen. Feinstein, Dianne [D-CA]"
S.2094,Domestic Violence Loophole Closure Act,Introduced,Armed Services,"Sen. Flake, Jeff [R-AZ]"
S.2093,COASTAL Implementation Act of 2017,Introduced,Homeland Security and Governmental Affairs,"Sen. Wicker, Roger F. [R-MS]"
S.2092,Flood Insurance Continuing Education and Training Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Wicker, Roger F. [R-MS]"
S.2091,Small Business Surcharge Relief Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Wicker, Roger F. [R-MS]"
S.2090,MEMA Act of 2017,Introduced,"Banking, Housing, and Urban Affairs","Sen. Wicker, Roger F. [R-MS]"
S.2089,LGBT Elder Americans Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Bennet, Michael F. [D-CO]"
S.2088,Gold Star Family Support and Installation Access Act of 2017,Introduced,Armed Services,"Sen. Fischer, Deb [R-NE]"
S.2087,Alice Cogswell and Anne Sullivan Macy Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Markey, Edward J. [D-MA]"
S.2086,Sugar Policy Modernization Act of 2017,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Shaheen, Jeanne [D-NH]"
S.2085,Nourishing Our Golden Years Act,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Casey, Robert P., Jr. [D-PA]"
S.2084,Community Partnerships in Education Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Whitehouse, Sheldon [D-RI]"
S.2083,Strengthening Cybersecurity Information Sharing and Coordination in Our Ports Act of 2017,Introduced,"Commerce, Science, and Transportation","Sen. Harris, Kamala D. [D-CA]"
S.2082,Visa Lottery Repeal Act,Introduced,Judiciary,"Sen. Kennedy, John [R-LA]"
S.2081,Empowering Students Through Enhanced Financial Counseling Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Warner, Mark R. [D-VA]"
S.2080,End Banking for Human Traffickers Act of 2017,Introduced,"Banking, Housing, and Urban Affairs","Sen. Warren, Elizabeth [D-MA]"
S.2079,Airline Accountability Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Booker, Cory A. [D-NJ]"
S.2078,Advancing Conservation and Education Act,Introduced,Energy and Natural Resources,"Sen. Heinrich, Martin [D-NM]"
S.2077,Vehicular Terrorism Prevention Act of 2017,Introduced,Homeland Security and Governmental Affairs,"Sen. Cassidy, Bill [R-LA]"
S.2076,BOLD Infrastructure for Alzheimer's Act,Became Law,"Health, Education, Labor, and Pensions","Sen. Collins, Susan M. [R-ME]"
S.2075,Ending Tax Breaks for Private Prisons Act,Introduced,Finance,"Sen. Wyden, Ron [D-OR]"
S.2074,"A bill to establish a procedure for the conveyance of certain Federal property around the Jamestown Reservoir in the State of North Dakota, and for other purposes.",Became Law,Energy and Natural Resources,"Sen. Hoeven, John [R-ND]"
S.2073,National Forest System Vegetation Management Pilot Program Act of 2017,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Bennet, Michael F. [D-CO]"
S.2072,Alan Reinstein Ban Asbestos Now Act of 2017,Introduced,Environment and Public Works,"Sen. Merkley, Jeff [D-OR]"
S.2071,Sustainable Fishing Workforce Protection Act,Introduced,Judiciary,"Sen. Hirono, Mazie K. [D-HI]"
S.2070,Kevin and Avonte's Law of 2017,Passed Senate,Judiciary | House,"Sen. Grassley, Chuck [R-IA]"
S.2069,Protecting Workers' Freedom to Organize Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Brown, Sherrod [D-OH]"
S.2068,Wildfire Prevention and Mitigation Act of 2017,Introduced,Environment and Public Works,"Sen. Barrasso, John [R-WY]"
S.2067,Prostate Cancer Misdiagnosis Elimination Act of 2017,Introduced,Finance,"Sen. Crapo, Mike [R-ID]"
S.2066,Disaster Displacement Act of 2017,Introduced,Finance,"Sen. Nelson, Bill [D-FL]"
S.2065,Dialysis PATIENTS Demonstration Act of 2017,Introduced,Finance,"Sen. Young, Todd C. [R-IN]"
S.2064,Fruit and Vegetable Access for Children Act of 2017,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Johnson, Ron [R-WI]"
S.2063,Veterans' Electronic Health Record Modernization Oversight Act of 2017,Introduced,Veterans' Affairs,"Sen. Tester, Jon [D-MT]"
S.2062,Oracle Cabins Conveyance Act of 2018,Introduced,Energy and Natural Resources,"Sen. Flake, Jeff [R-AZ]"
S.2061,Next Generation 9-1-1 Act of 2017,Introduced,"Commerce, Science, and Transportation","Sen. Nelson, Bill [D-FL]"
S.2060,Burma Human Rights and Freedom Act of 2018,Introduced,Foreign Relations,"Sen. McCain, John [R-AZ]"
S.2059,EHR Regulatory Relief Act,Introduced,Finance,"Sen. Thune, John [R-SD]"
S.2058,"A bill to amend title 38, United States Code, to increase the thresholds by which medical facility projects and medical facility leases of the Department of Veterans Affairs are considered major medical facility projects and major medical facility leases, respectively, and for other purposes.",Introduced,Veterans' Affairs,"Sen. Wyden, Ron [D-OR]"
S.2057,Pharmaceutical Regulation Conflict of Interest Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Baldwin, Tammy [D-WI]"
S.2056,STOP Act of 2017,Introduced,Environment and Public Works,"Sen. Gillibrand, Kirsten E. [D-NY]"
S.2055,YOUTH Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Peters, Gary C. [D-MI]"
S.2054,A bill to amend the Agricultural Credit Act of 1978 to establish a program to provide advance payments under the Emergency Conservation Program for the repair or replacement of fencing.,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Moran, Jerry [R-KS]"
S.2053,A bill to amend the Agricultural Act of 2014 to increase the maximum amount of assistance authorized under supplemental agricultural disaster assistance programs.,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Moran, Jerry [R-KS]"
S.2052,Health Care Market Certainty and Mandate Relief Act,Introduced,Finance,"Sen. Hatch, Orrin G. [R-UT]"
S.2051,Medicare Care Coordination Improvement Act of 2017,Introduced,Finance,"Sen. Portman, Rob [R-OH]"
S.2050,A bill to amend the Agricultural Act of 2014 to provide to producers partial payments under the livestock indemnity program for livestock sold for salvage.,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Moran, Jerry [R-KS]"
S.2049,"A bill to amend the Agricultural Credit Act of 1978 to increase support for conservation practices under the emergency conservation program, and for other purposes.",Introduced,"Agriculture, Nutrition, and Forestry","Sen. Moran, Jerry [R-KS]"
S.2048,Investing in American Workers Act,Introduced,Finance,"Sen. Warner, Mark R. [D-VA]"
S.2047,Preventing Preemptive War in North Korea Act of 2017,Introduced,Foreign Relations,"Sen. Murphy, Christopher [D-CT]"
S.2046,Foundations for Evidence-Based Policymaking Act of 2017,Introduced,Homeland Security and Governmental Affairs,"Sen. Murray, Patty [D-WA]"
S.2045,Domestic Violence Gun Homicide Prevention Act of 2017,Introduced,Judiciary,"Sen. Blumenthal, Richard [D-CT]"
S.2044,Lori Jackson Domestic Violence Survivor Protection Act,Introduced,Judiciary,"Sen. Blumenthal, Richard [D-CT]"
S.2043,Security and Financial Empowerment Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Murray, Patty [D-WA]"
S.2042,Reducing Drug Waste Act of 2017,Introduced,Finance,"Sen. Klobuchar, Amy [D-MN]"
S.2041,Rebuilding Resilient Energy Systems Act of 2017,Introduced,Homeland Security and Governmental Affairs,"Sen. Bennet, Michael F. [D-CO]"
S.2040,"A bill to designate the facility of the United States Postal Service located at 621 Kansas Avenue in Atchison, Kansas, as the ""Amelia Earhart Post Office Building"".",Became Law,Homeland Security and Governmental Affairs,"Sen. Roberts, Pat [R-KS]"
S.2039,Disclosing Foreign Influence Act,Introduced,Foreign Relations,"Sen. Grassley, Chuck [R-IA]"
S.2038,Fairness for Korean DMZ Veterans Act of 2017,Introduced,Veterans' Affairs,"Sen. Moran, Jerry [R-KS]"
S.2037,POST Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Durbin, Richard J. [D-IL]"
S.2036,Competitive Need Limitations Modernization Act of 2017,Introduced,Finance,"Sen. Donnelly, Joe [D-IN]"
S.2035,SAVE Act,Introduced,Rules and Administration,"Sen. Heinrich, Martin [D-NM]"
S.2034,SCORE for Small Business Act of 2017,Introduced,Small Business and Entrepreneurship,"Sen. Risch, James E. [R-ID]"
S.2033,SQUEAL Act,Introduced,Finance,"Sen. Ernst, Joni  [R-IA]"
S.2032,GSP Footwear Act of 2017,Introduced,Finance,"Sen. Cantwell, Maria [D-WA]"
S.2031,Kisatchie National Forest Land Conveyance Act,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Cassidy, Bill [R-LA]"
S.2030,Ceiling Fan Energy Conservation Harmonization Act,Became Law,Energy and Natural Resources | House,"Sen. Tillis, Thom [R-NC]"
S.2029,ACTION for National Service Act,Introduced,Finance,"Sen. Reed, Jack [D-RI]"
S.2028,Protect Student Borrowers Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Reed, Jack [D-RI]"
S.2027,Medicaid Third Party Liability Act,Introduced,Finance,"Sen. Portman, Rob [R-OH]"
S.2026,Improving the Treatment of the U.S. Territories Under Federal Health Programs Act of 2017,Introduced,Finance,"Sen. Nelson, Bill [D-FL]"
S.2025,Coordinating Assistance for TANF Recipients Act,Introduced,Finance,"Sen. Young, Todd C. [R-IN]"
S.2024,Foster Care Tax Credit Act,Introduced,Finance,"Sen. Heitkamp, Heidi [D-ND]"
S.2023,Cuban Airport Security Act of 2017,Introduced,"Commerce, Science, and Transportation","Sen. Rubio, Marco [R-FL]"
S.2022,Reciprocity Ensures Streamlined Use of Lifesaving Treatments Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Cruz, Ted [R-TX]"
S.2021,Health Care Choice Act of 2017,Introduced,Finance,"Sen. Cruz, Ted [R-TX]"
S.2020,Cyber Shield Act of 2017,Introduced,"Commerce, Science, and Transportation","Sen. Markey, Edward J. [D-MA]"
S.2019,Fair Employment Protection Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Baldwin, Tammy [D-WI]"
S.2018,American Family Act of 2017,Introduced,Finance,"Sen. Bennet, Michael F. [D-CO]"
S.2017,Driver Fatigue Prevention Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Casey, Robert P., Jr. [D-PA]"
S.2016,No Unconstitutional Strike Against North Korea Act of 2017,Introduced,Foreign Relations,"Sen. Markey, Edward J. [D-MA]"
S.2015,National Scenic Trails Parity Act,Introduced,Energy and Natural Resources,"Sen. Baldwin, Tammy [D-WI]"
S.2014,Prove It Act of 2017,Introduced,Homeland Security and Governmental Affairs,"Sen. Ernst, Joni  [R-IA]"
S.2013,Portfolio Lending and Mortgage Access Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Perdue, David [R-GA]"
S.2012,Tribal Economic Assistance Act of 2017,Introduced,Finance,"Sen. Hoeven, John [R-ND]"
S.2011,Medicare Drug Price Negotiation Act,Introduced,Finance,"Sen. Sanders, Bernard [I-VT]"
S.2010,FISA Amendments Reauthorization Act of 2017,Introduced,Intelligence,"Sen. Burr, Richard [R-NC]"
S.2009,Background Check Expansion Act,Introduced,Judiciary,"Sen. Murphy, Christopher [D-CT]"
S.2008,Combating the Opioid Epidemic Through Forensic Drug Testing Act of 2017,Introduced,Judiciary,"Sen. Shaheen, Jeanne [D-NH]"
S.2007,Upward Mobility Enhancement Act,Introduced,Finance,"Sen. Flake, Jeff [R-AZ]"
S.2006,Breast Density and Mammography Reporting Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Feinstein, Dianne [D-CA]"
S.2005,Master Limited Partnerships Parity Act,Introduced,Finance,"Sen. Coons, Christopher A. [D-DE]"
S.2004,Combating the Opioid Epidemic Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Casey, Robert P., Jr. [D-PA]"
S.2003,FDA Cosmetic Safety and Modernization Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Hatch, Orrin G. [R-UT]"
S.2002,Ensuring Protections for Intelligence Community Contractor Whistleblowers Act of 2017,Introduced,Intelligence,"Sen. McCaskill, Claire [D-MO]"
S.2001,State Public Option Act,Introduced,Finance,"Sen. Schatz, Brian [D-HI]"
S.2000,National Opportunity for Lead Exposure Accountability and Deterrence Act of 2017,Introduced,Environment and Public Works,"Sen. Duckworth, Tammy [D-IL]"
S.1999,Ellie's Law,Introduced,"Health, Education, Labor, and Pensions","Sen. Blumenthal, Richard [D-CT]"
S.1998,ARC-CO Improvement Act,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Heitkamp, Heidi [D-ND]"
S.1997,USA RIGHTS Act of 2017,Introduced,Judiciary,"Sen. Wyden, Ron [D-OR]"
S.1996,Environmental Justice Act of 2017,Introduced,Environment and Public Works,"Sen. Booker, Cory A. [D-NJ]"
S.1995,Spurring Business in Communities Act of 2018,Introduced,Small Business and Entrepreneurship,"Sen. Rubio, Marco [R-FL]"
S.1994,CORRECTIONS Act,Introduced,Judiciary,"Sen. Cornyn, John [R-TX]"
S.1993,Rim of the Valley Corridor Preservation Act,Introduced,Energy and Natural Resources,"Sen. Feinstein, Dianne [D-CA]"
S.1992,SECURE Firearm Storage Act,Introduced,Judiciary,"Sen. Durbin, Richard J. [D-IL]"
S.1991,Wildland Fires Act of 2017,Introduced,Energy and Natural Resources,"Sen. Cantwell, Maria [D-WA]"
S.1990,Dependency and Indemnity Compensation Improvement Act of 2017,Introduced,Veterans' Affairs,"Sen. Tester, Jon [D-MT]"
S.1989,Honest Ads Act,Introduced,Rules and Administration,"Sen. Klobuchar, Amy [D-MN]"
S.1988,SPEED Act,Introduced,Environment and Public Works,"Sen. Wicker, Roger F. [R-MS]"
S.1987,Pottawattamie County Reversionary Interest Conveyance Act,Introduced,Energy and Natural Resources,"Sen. Grassley, Chuck [R-IA]"
S.1986,Justice for Native Survivors of Sexual Violence Act,Introduced,Indian Affairs,"Sen. Franken, Al [D-MN]"
S.1985,Protect Access to Birth Control Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Murray, Patty [D-WA]"
S.1984,Support Our Start-Ups Act,Introduced,Finance,"Sen. Baldwin, Tammy [D-WI]"
S.1983,United States Foreign Investment Review Act of 2017,Introduced,Finance,"Sen. Brown, Sherrod [D-OH]"
S.1982,PROTECT Act of 2017,Introduced,"Banking, Housing, and Urban Affairs","Sen. Perdue, David [R-GA]"
S.1981,Small Scale LNG Access Act of 2017,Introduced,Energy and Natural Resources,"Sen. Cassidy, Bill [R-LA]"
S.1980,Renewable Chemicals Act of 2017,Introduced,Finance,"Sen. Stabenow, Debbie [D-MI]"
S.1979,A bill to block the implementation of certain presidential actions that restrict individuals from certain countries from entering the United States.,Introduced,Judiciary,"Sen. Murphy, Christopher [D-CT]"
S.1978,Small Business and Family Health Tax Relief Act of 2017,Introduced,Finance,"Sen. Heitkamp, Heidi [D-ND]"
S.1977,Seniors Tax Hike Prevention Act of 2017,Introduced,Finance,"Sen. Brown, Sherrod [D-OH]"
S.1976,Increasing Access to Care Act,Introduced,Finance,"Sen. Scott, Tim [R-SC]"
S.1975,Virginia Wilderness Additions Act of 2017,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Kaine, Tim [D-VA]"
S.1974,Tax Expenditures Accountability Act,Introduced,Finance,"Sen. Flake, Jeff [R-AZ]"
S.1973,BASIC Research Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Paul, Rand [R-KY]"
S.1972,"A bill to improve the monitoring and reporting of propane stocks and days of supply by the Administrator of the Energy Information Administration with regard to propane export volumes, and for other purposes.",Introduced,Energy and Natural Resources,"Sen. Thune, John [R-SD]"
S.1971,Pilot Records Improvement Enhancement Act of 2017,Introduced,"Commerce, Science, and Transportation","Sen. Duckworth, Tammy [D-IL]"
S.1970,Medicare-X Choice Act of 2017,Introduced,Finance,"Sen. Bennet, Michael F. [D-CO]"
S.1969,SOAR Act,Introduced,Small Business and Entrepreneurship,"Sen. Booker, Cory A. [D-NJ]"
S.1968,Code Like a Girl Act,Introduced,"Commerce, Science, and Transportation","Sen. Cortez Masto, Catherine  [D-NV]"
S.1967,Mandate Relief Act of 2017,Introduced,Finance,"Sen. Cotton, Tom [R-AR]"
S.1966,Regional Conservation Partnership Program Improvement Act of 2017,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Stabenow, Debbie [D-MI]"
S.1965,Allowing Alaska to Improve Vital Opportunities in the Rural Economy Act,Introduced,"Commerce, Science, and Transportation","Sen. Sullivan, Dan  [R-AK]"
S.1964,Child Welfare Oversight and Accountability Act of 2017,Introduced,Finance,"Sen. Hatch, Orrin G. [R-UT]"
S.1963,Prioritizing Our Workers Act,Introduced,Judiciary,"Sen. Manchin, Joe, III [D-WV]"
S.1962,Community Bank Access to Capital Act of 2017,Introduced,"Banking, Housing, and Urban Affairs","Sen. Rounds, Mike  [R-SD]"
S.1961,SBIR and STTR Oversight and Pilot Program Extension Act of 2018,Introduced,Small Business and Entrepreneurship,"Sen. Risch, James E. [R-ID]"
S.1960,A bill to repeal the amendments made to the Controlled Substances Act by the Ensuring Patient Access and Effective Drug Enforcement Act of 2016.,Introduced,Judiciary,"Sen. McCaskill, Claire [D-MO]"
S.1959,Central Coast Heritage Protection Act,Introduced,Energy and Natural Resources,"Sen. Harris, Kamala D. [D-CA]"
S.1958,IRS Data Verification Modernization Act of 2017,Introduced,Finance,"Sen. Booker, Cory A. [D-NJ]"
S.1957,Florida Gasoline Supply Reserve Act,Introduced,Energy and Natural Resources,"Sen. Nelson, Bill [D-FL]"
S.1956,"A bill to authorize the Mayor of the District of Columbia and the Director of the National Park Service to enter into cooperative management agreements for the operation, maintenance, and management of units of the National Park System in the District of Columbia, and for other purposes.",Introduced,Energy and Natural Resources,"Sen. Murkowski, Lisa [R-AK]"
S.1955,Preserving Liu Xiaobo Legacy of Freedom & Gold Medal Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Rubio, Marco [R-FL]"
S.1954,Smithsonian National Zoological Park Central Parking Facility Authorization Act,Introduced,Rules and Administration,"Sen. Perdue, David [R-GA]"
S.1953,Tribal Law and Order Reauthorization and Amendments Act of 2018,Introduced,Indian Affairs,"Sen. Hoeven, John [R-ND]"
S.1952,Department of Veterans Affairs Financial Accountability Act of 2017,Introduced,Veterans' Affairs,"Sen. Tester, Jon [D-MT]"
S.1951,Veteran Wellness Act,Introduced,Veterans' Affairs,"Sen. Coons, Christopher A. [D-DE]"
S.1950,Improving Broadband Access for Veterans Act of 2017,Introduced,"Commerce, Science, and Transportation","Sen. Blumenthal, Richard [D-CT]"
S.1949,AHEAD Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Murray, Patty [D-WA]"
S.1948,A bill to abrogate the sovereign immunity of Indian tribes as a defense in inter partes review of patents.,Introduced,Indian Affairs,"Sen. McCaskill, Claire [D-MO]"
S.1947,Local FARMS Act,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Brown, Sherrod [D-OH]"
S.1946,A bill to amend the Internal Revenue Code of 1986 to allow unpopulated census tracts that are contiguous to low-income communities to be treated as low-income communities under the new markets tax credit.,Introduced,Finance,"Sen. Menendez, Robert [D-NJ]"
S.1945,Keep Americans Safe Act,Introduced,Judiciary,"Sen. Menendez, Robert [D-NJ]"
S.1944,Disaster Income Assistance Act of 2017,Introduced,Finance,"Sen. Nelson, Bill [D-FL]"
S.1943,Caribbean Trade Extension Act of 2017,Introduced,Finance,"Sen. Nelson, Bill [D-FL]"
S.1942,Savanna's Act,Passed Senate,Indian Affairs,"Sen. Heitkamp, Heidi [D-ND]"
S.1941,"A bill to amend the Migratory Bird Treaty Act to clarify the treatment of authentic Alaska Native articles of handicraft containing nonedible migratory bird parts, and for other purposes.",Introduced,Environment and Public Works,"Sen. Sullivan, Dan  [R-AK]"
S.1940,Keep America's Refuges Operational Act,Introduced,Environment and Public Works,"Sen. Carper, Thomas R. [D-DE]"
S.1939,Equal Access to Justice for Victims of Gun Violence Act,Introduced,Judiciary,"Sen. Blumenthal, Richard [D-CT]"
S.1938,Stronger Way Act,Introduced,Finance,"Sen. Baldwin, Tammy [D-WI]"
S.1937,Border Security and Deferred Action Recipient Relief Act,Introduced,Judiciary,"Sen. Flake, Jeff [R-AZ]"
S.1936,"A bill to amend title 38, United States Code, to provide for the designation of State approving agencies for multi-State apprenticeship programs for purposes of the educational assistance programs of the Department of Veterans Affairs, and for other purposes.",Introduced,Veterans' Affairs,"Sen. Cotton, Tom [R-AR]"
S.1935,Tribal Tax and Investment Reform Act of 2017,Introduced,Finance,"Sen. Moran, Jerry [R-KS]"
S.1934,Alaska Remote Generator Reliability and Protection Act,Failed House,Environment and Public Works,"Sen. Sullivan, Dan  [R-AK]"
S.1933,Smarter Sentencing Act of 2017,Introduced,Judiciary,"Sen. Lee, Mike [R-UT]"
S.1932,Wildfire Mitigation Assistance Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Bennet, Michael F. [D-CO]"
S.1931,Empowering Citizens Act,Introduced,Rules and Administration,"Sen. Udall, Tom [D-NM]"
S.1930,Pollution Transparency Act,Introduced,Environment and Public Works,"Sen. Bennet, Michael F. [D-CO]"
S.1929,Empower Act of 2017,Introduced,Rules and Administration,"Sen. Udall, Tom [D-NM]"
S.1928,Multilateral Aid Review Act of 2017,Introduced,Foreign Relations,"Sen. Corker, Bob [R-TN]"
S.1927,Adjunct Faculty Loan Fairness Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Durbin, Richard J. [D-IL]"
