names,descriptions,statuses,bill_committees,sponsors
S.2850,Smarter Sentencing Act of 2019,Introduced,Judiciary,Mike Lee
S.2849,Tax Excessive CEO Pay Act of 2019,Introduced,Finance,Bernard Sanders
S.2848,No Wall-Cam Act,Introduced,Homeland Security and Governmental Affairs,Edward J. Markey
S.2847,"A bill to designate the facility of the United States Postal Service located at 42 Main Street in Slatersville, Rhode Island, as the ""Specialist Matthew R. Turcotte Post Office"".",Introduced,Homeland Security and Governmental Affairs,Jack Reed
S.2846,Protecting Patients Transportation to Care Act,Introduced,Finance,Johnny Isakson
S.2845,Fair Access for Individuals to Receive Leave Act,Introduced,"Health, Education, Labor, and Pensions",Joni Ernst
S.2844,Accountability for Utility Executives Act,Introduced,Finance,Kamala D. Harris
S.2843,Violence Against Women Reauthorization Act of 2019,Introduced,Judiciary,Dianne Feinstein
S.2842,Increasing Access to Quality Cardiac Rehabilitation Care Act of 2019,Introduced,Finance,Shelley Moore Capito
S.2841,Support Our Start-Ups Act,Introduced,Finance,Tammy Baldwin
S.2840,Essential National Security Authorities Act for Fiscal Year 2020,Introduced,11/13/2019 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 305. (All Actions),James M. Inhofe
S.2839,Eliminating Corporate Shadow Banking Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",John Kennedy
S.2838,"A bill to amend the Ted Stevens Olympic and Amateur Sports Act to improve the transparency of the United States Center for Safe Sport, to provide grant accountability, and to protect victims of abuse from retaliation, and for other purposes.",Introduced,"Commerce, Science, and Transportation",Chuck Grassley
S.2837,"Cleaner, Quieter Airplanes Act",Introduced,"Commerce, Science, and Transportation",Benjamin L. Cardin
S.2836,Put Patients First Act,Introduced,"Health, Education, Labor, and Pensions",Patty Murray
S.2835,Access to Affordable Housing for Veterans Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Jacky Rosen
S.2834,Veterans Members Business Loan Act,Introduced,"Banking, Housing, and Urban Affairs",Dan Sullivan
S.2833,Veterans and Consumers Fair Credit Act,Introduced,"Banking, Housing, and Urban Affairs",Jeff Merkley
S.2832,Turkey Human Rights Promotion Act of 2019,Introduced,Foreign Relations,Edward J. Markey
S.2831,21st Century Space Grant Modernization Act of 2019,Introduced,"Commerce, Science, and Transportation",Shelley Moore Capito
S.2830,GI Bill Planning Act of 2019,Introduced,Veterans' Affairs,Jacky Rosen
S.2829,Western Expanded In-State Television Access Act of 2019,Introduced,"Commerce, Science, and Transportation",Deb Fischer
S.2828,Malheur Community Empowerment for the Owyhee Act,Introduced,Energy and Natural Resources,Ron Wyden
S.2827,U.S. African-American Burial Grounds Network Act,Introduced,Energy and Natural Resources,Sherrod Brown
S.2826,Global Economic Security Strategy of 2019,Introduced,"Banking, Housing, and Urban Affairs",Todd Young
S.2825,Veteran Employment and Child Care Access Act of 2019,Introduced,Veterans' Affairs,Tammy Duckworth
S.2824,Artistic Recognition for Talented Students Act,Passed Senate,Judiciary | House,Thom Tillis
S.2823,Las Cruces Bataan Memorial Clinic Act,Introduced,Veterans' Affairs,Tom Udall
S.2822,Post-9/11 Veteran Suicide Prevention Counseling Act,Introduced,Veterans' Affairs,Tammy Duckworth
S.2821,Access to Contraception Expansion for Veterans Act,Introduced,Veterans' Affairs,Tammy Duckworth
S.2820,Stadiums Operating under New Guidance Act,Introduced,"Commerce, Science, and Transportation",Marsha Blackburn
S.2819,Lifetime Learning Credit Enhancement Act,Introduced,Finance,Pat Roberts
S.2818,Fuel Loss Abatement and Royalty Enhancement Act,Introduced,Energy and Natural Resources,Edward J. Markey
S.2817,End Price Gouging for Insulin Act,Introduced,"Health, Education, Labor, and Pensions",Jeff Merkley
S.2816,Broadband Parity Act of 2019,Introduced,"Commerce, Science, and Transportation",Jacky Rosen
S.2815,National Purple Heart Honor Mission Commemorative Coin Act,Introduced,"Banking, Housing, and Urban Affairs",Charles E. Schumer
S.2814,Patents for Humanity Program Improvement Act,Introduced,Judiciary,Patrick J. Leahy
S.2813,CBP Hiring and Retention Innovation Act,Introduced,Homeland Security and Governmental Affairs,Kyrsten Sinema
S.2812,Medicare Patient Empowerment Act of 2019,Introduced,Finance,Rand Paul
S.2811,Strengthening Disaster Assistance for Student Veterans Act of 2019,Introduced,Veterans' Affairs,Bill Cassidy
S.2810,Veterans Hearing Benefits Act of 2019,Introduced,Veterans' Affairs,Tina Smith
S.2809,Millionaires Surtax Act,Introduced,Finance,Chris Van Hollen
S.2808,"A bill to amend the Act of June 18, 1934, to reaffirm the authority of the Secretary of the Interior to take land into trust for Indian Tribes, and for other purposes.",Introduced,Indian Affairs,Jon Tester
S.2807,Hospice Care Improvement Act of 2019,Introduced,Finance,Rob Portman
S.2806,Department of Veterans Affairs Work Study Expansion Act of 2019,Introduced,Veterans' Affairs,Ron Wyden
S.2805,TOD Advancement Act of 2019,Introduced,"Commerce, Science, and Transportation",Roger F. Wicker
S.2804,Pershing County Economic Development and Conservation Act,Introduced,Energy and Natural Resources,Catherine Cortez Masto
S.2803,Fostering Stable Housing Opportunities Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Sherrod Brown
S.2802,Marine Mammal Research and Response Act of 2019,Introduced,"Commerce, Science, and Transportation",Maria Cantwell
S.2801,A bill to strengthen the United States Interagency Council on Homelessness.,Introduced,"Banking, Housing, and Urban Affairs",Jack Reed
S.2800,National Aeronautics and Space Administration Authorization Act of 2019,Introduced,"Commerce, Science, and Transportation",Ted Cruz
S.2799,Nexus of Energy and Water for Sustainability Act of 2019,Introduced,Energy and Natural Resources,Lisa Murkowski
S.2798,Whistleblower Protection Act of 2019,Introduced,Homeland Security and Governmental Affairs,Rand Paul
S.2797,Military Family Parole in Place Act,Introduced,Judiciary,Tammy Duckworth
S.2796,Ensuring Disaster Recovery for Local Communities Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Thom Tillis
S.2795,"A bill to designate the community-based outpatient clinic of the Department of Veterans Affairs in Gilbert, Arizona, as the ""Staff Sergeant Alexander W. Conrad Veterans Affairs Health Care Clinic"".",Introduced,Veterans' Affairs,Martha McSally
S.2794,Bring Our Heroes Home Act,Introduced,Homeland Security and Governmental Affairs,Mike Crapo
S.2793,Primary Care Patient Protection Act of 2019,Introduced,Finance,Angus S. King Jr.
S.2792,Penny Plan to Enhance Infrastructure Act of 2019,Introduced,Budget,Rand Paul
S.2791,Taxpayers and Savers Protection Act,Introduced,Homeland Security and Governmental Affairs,Marco Rubio
S.2790,Foster Opportunity EITC Act of 2019,Introduced,Finance,Robert P. Casey Jr.
S.2789,Satellite Television Access Reauthorization Act of 2019,Introduced,"Commerce, Science, and Transportation",Roger F. Wicker
S.2788,Bipartisan American Miners Act of 2019,Introduced,Finance,Joe Manchin III
S.2787,Opportunity Zone Reporting and Reform Act,Introduced,Finance,Ron Wyden
S.2786,Arctic Shipping Federal Advisory Committee Act,Introduced,"Commerce, Science, and Transportation",Lisa Murkowski
S.2785,Fair Indexing for Health Care Affordability Act,Introduced,"Health, Education, Labor, and Pensions",Jeanne Shaheen
S.2784,Family Friendly Schools Act,Introduced,"Health, Education, Labor, and Pensions",Kamala D. Harris
S.2783,Responsibly Enhancing America's Landscapes Act,Introduced,Judiciary,Michael B. Enzi
S.2782,"A bill to improve provisions of law relating to sexual harassment and assault prevention at the National Oceanic and Atmospheric Administration, and for other purposes.",Introduced,"Commerce, Science, and Transportation",Maria Cantwell
S.2781,A bill to prohibit the involvement of immediate family members of senior United States Government officials with Ukrainian entities.,Introduced,Foreign Relations,John Kennedy
S.2780,LIFTS Act,Introduced,"Commerce, Science, and Transportation",Roger F. Wicker
S.2779,Luke and Alex School Safety Act of 2019,Introduced,Homeland Security and Governmental Affairs,Ron Johnson
S.2778,Immigrant Investor Program Reform Act,Introduced,Judiciary,Mike Rounds
S.2777,Family First Transition Act,Introduced,Finance,Chuck Grassley
S.2776,Global Hostage Act of 2019,Introduced,Foreign Relations,Tom Cotton
S.2775,HACKED Act of 2019,Introduced,"Commerce, Science, and Transportation",Roger F. Wicker
S.2774,Veteran Treatment Court Coordination Act of 2019,Passed Senate,Judiciary,Martha McSally
S.2773,Private Prison Information Act of 2019,Introduced,Judiciary,Benjamin L. Cardin
S.2772,Medicare Mental Health Access Act,Introduced,Finance,Sherrod Brown
S.2771,MPACT Act,Introduced,Energy and Natural Resources,Richard Blumenthal
S.2770,Survivors' Bill of Rights in the States Act of 2019,Introduced,Judiciary,Chuck Grassley
S.2769,Congressional Reporting Burden Reduction Act,Introduced,Homeland Security and Governmental Affairs,Ron Johnson
S.2768,Banning Smoking on Amtrak Act of 2019,Introduced,"Commerce, Science, and Transportation",Thomas R. Carper
S.2767,"A bill to amend the Federal Water Pollution Control Act to establish a pilot competitive grant program for improving the sharing of water quality data, and for other purposes.",Introduced,Environment and Public Works,Doug Jones
S.2766,"Girls' Leadership, Engagement, Agency, and Development Act of 2019",Introduced,Foreign Relations,Susan M. Collins
S.2765,Bipartisan Congressional Budget Reform Act,Introduced,Budget,Michael B. Enzi
S.2764,Stop the Importation and Manufacturing of Synthetic Analogues Act of 2019,Introduced,Judiciary,Chuck Grassley
S.2763,Filter Bubble Transparency Act,Introduced,"Commerce, Science, and Transportation",John Thune
S.2762,SALT Deduction Fairness Act,Introduced,Finance,Susan M. Collins
S.2761,Ensuring Linguistic Excellence and Vocational Aptitude by Teaching English Act,Introduced,"Health, Education, Labor, and Pensions",Marco Rubio
S.2760,"Caregivers, Access, and Responsible Expansion for Kids Act of 2019",Introduced,"Agriculture, Nutrition, and Forestry",Robert P. Casey Jr.
S.2759,"A bill to require the United States Postal Service to designate a single, unique ZIP code for Swanzey, New Hampshire.",Introduced,Homeland Security and Governmental Affairs,Jeanne Shaheen
S.2758,Hong Kong Be Water Act,Introduced,"Banking, Housing, and Urban Affairs",Josh Hawley
S.2757,Harmless Error Lesser Penalty for Small Businesses Act,Introduced,Homeland Security and Governmental Affairs,James Lankford
S.2756,Philanthropic Facilitation Act,Introduced,Finance,Cory Gardner
S.2755,A bill to require a report on the plan to secure the enduring defeat of the Islamic State of Iraq and Syria.,Introduced,10/31/2019 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 281. (All Actions),Charles E. Schumer
S.2754,American Innovation and Manufacturing Act of 2019,Introduced,Environment and Public Works,John Kennedy
S.2753,Supplemental Security Income Restoration Act of 2019,Introduced,Finance,Sherrod Brown
S.2752,School Hunger Elimination Act of 2019,Introduced,"Agriculture, Nutrition, and Forestry",Robert P. Casey Jr.
S.2751,Patient Access to ESRD New Innovative Devices Act,Introduced,Finance,John Cornyn
S.2750,Operation Stonegarden Authorization Act,Introduced,Homeland Security and Governmental Affairs,Martha McSally
S.2749,DOTGOV Act of 2019,Introduced,Homeland Security and Governmental Affairs,Gary C. Peters
S.2748,Don't Break Up the T-Band Act of 2019,Introduced,"Commerce, Science, and Transportation",Edward J. Markey
S.2747,Allied Health Workforce Diversity Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Robert P. Casey Jr.
S.2746,Law Enforcement Suicide Data Collection Act,Introduced,Judiciary,Catherine Cortez Masto
S.2745,Down Syndrome Discrimination by Abortion Prohibition Act,Introduced,Judiciary,James M. Inhofe
S.2744,U.S. Beef Integrity Act,Introduced,"Agriculture, Nutrition, and Forestry",Mike Rounds
S.2743,"A bill to establish the China Censorship Monitor and Action Group, and for other purposes.",Introduced,Foreign Relations,Cory Gardner
S.2742,Federal Prisons Accountability Act of 2019,Introduced,Judiciary,Mitch McConnell
S.2741,Creating Opportunities Now for Necessary and Effective Care Technologies (CONNECT) for Health Act of 2019,Introduced,Finance,Brian Schatz
S.2740,"Over-the-Counter Monograph Safety, Innovation, and Reform Act of 2019",Passed Senate,"Health, Education, Labor, and Pensions | House",Johnny Isakson
S.2739,Immigration Detainer Enforcement Act of 2019,Introduced,Judiciary,Thom Tillis
S.2738,Providing Real Opportunities for Growth to Rising Entrepreneurs for Sustained Success (PROGRESS) Act,Introduced,Finance,Ron Wyden
S.2737,Stop Looting American Pensions Act of 2019,Introduced,Judiciary,Joe Manchin III
S.2736,Fast Track To and Through College Act,Introduced,"Health, Education, Labor, and Pensions",Margaret Wood Hassan
S.2735,Advancing Youth Enrollment Act,Introduced,Finance,Tammy Baldwin
S.2734,Sandy Duplication of Benefits Fairness Act,Introduced,"Banking, Housing, and Urban Affairs",Kirsten E. Gillibrand
S.2733,TRUST Act,Introduced,Homeland Security and Governmental Affairs,Mitt Romney
S.2732,ARPA-Terra Act of 2019,Introduced,"Agriculture, Nutrition, and Forestry",Michael F. Bennet
S.2731,Essential National Security Authorities Act for Fiscal Year 2020,Introduced,Armed Services,James M. Inhofe
S.2730,Drone Advisory Committee for the 21st Century Act,Introduced,"Commerce, Science, and Transportation",Gary C. Peters
S.2729,Small Business Contracting Accountability Act of 2019,Introduced,Small Business and Entrepreneurship,Tammy Duckworth
S.2728,Homeland Security Counterintelligence Threat Reduction Act,Introduced,Homeland Security and Governmental Affairs,Josh Hawley
S.2727,Smarter Approaches to Nuclear Expenditures Act,Introduced,Armed Services,Edward J. Markey
S.2726,Help America Run Act,Introduced,Rules and Administration,Amy Klobuchar
S.2725,Native American Housing Affordability Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Mike Rounds
S.2724,Small Business Audit Correction Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Tom Cotton
S.2723,Mitigating Emergency Drug Shortages Act,Introduced,"Health, Education, Labor, and Pensions",Susan M. Collins
S.2722,SWAG Act,Introduced,Homeland Security and Governmental Affairs,Joni Ernst
S.2721,Healing Communities through Health Care Act,Introduced,"Health, Education, Labor, and Pensions",Richard J. Durbin
S.2720,"A bill to amend the Omnibus Crime Control and Safe Streets Act of 1968 to establish the Adverse Childhood Experiences Response Team grant program, and for other purposes.",Introduced,Judiciary,Jeanne Shaheen
S.2719,Creating Early Childhood Leaders Act,Introduced,"Health, Education, Labor, and Pensions",Robert P. Casey Jr.
S.2718,Western Water Security Act of 2019,Introduced,Energy and Natural Resources,Tom Udall
S.2717,UPLIFT Act of 2019,Introduced,Small Business and Entrepreneurship,Benjamin L. Cardin
S.2716,"A bill to amend the Grand Ronde Reservation Act, and for other purposes.",Introduced,Indian Affairs,Jeff Merkley
S.2715,Global Child Thrive Act of 2019,Introduced,Foreign Relations,Roy Blunt
S.2714,ARPA-E Reauthorization Act of 2019,Introduced,Energy and Natural Resources,Chris Van Hollen
S.2713,Tanning Tax Repeal Act of 2019,Introduced,Finance,Rand Paul
S.2712,"A bill to designate the facility of the United States Postal Service located at 430 South Knowles Avenue in New Richmond, Wisconsin, as the ""Captain Robert C. Harmon and Private John R. Peirson Post Office Building"".",Passed Senate,Homeland Security and Governmental Affairs | House,Tammy Baldwin
S.2711,Educational Notification and Disclosure of Actions risking Loss of Life by Hazing Act,Introduced,"Health, Education, Labor, and Pensions",Bill Cassidy
S.2710,A bill to prohibit the commercial export of covered munitions items to the Hong Kong Police Force.,Became Law,"Banking, Housing, and Urban Affairs",Jeff Merkley
S.2709,Protecting American Jobs Act,Introduced,"Health, Education, Labor, and Pensions",Mike Lee
S.2708,Threat Information Protocol for Sharing Act of 2019,Introduced,Judiciary,Rick Scott
S.2707,"A bill to provide for a regional center for security studies for the Arctic in the Department of Defense, and for other purposes.",Introduced,Armed Services,Lisa Murkowski
S.2706,Heat Efficiency through Applied Technology Act,Introduced,Energy and Natural Resources,Jeanne Shaheen
S.2705,Stopping Executive Overreach on Military Appropriations Act,Introduced,Armed Services,Patty Murray
S.2704,Rebuild Rural America Act of 2019,Introduced,"Agriculture, Nutrition, and Forestry",Kirsten E. Gillibrand
S.2703,Aviation Automation and Human Factors Safety Act of 2019,Introduced,"Commerce, Science, and Transportation",Maria Cantwell
S.2702,Integrated Energy Systems Act of 2019,Introduced,Energy and Natural Resources,James E. Risch
S.2701,Federal Initiative to Guarantee Health by Targeting Fentanyl Act,Introduced,Judiciary,Rob Portman
S.2700,Protecting Roadside First Responders Act,Introduced,"Commerce, Science, and Transportation",Richard J. Durbin
S.2699,"Ocean, Coastal, and Estuarine Acidification Necessitates Research Act of 2019",Introduced,"Commerce, Science, and Transportation",Edward J. Markey
S.2698,Global Health Coordination and Development Act,Introduced,Foreign Relations,Edward J. Markey
S.2697,Tariff Tax Credit Act of 2019,Introduced,Finance,Rick Scott
S.2696,Strengthening Services for Native Elders Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Tina Smith
S.2695,National Bio and Agro-Defense Facility Act of 2019,Introduced,"Agriculture, Nutrition, and Forestry",Pat Roberts
S.2694,A bill to place restrictions on searches and seizures of electronic devices at the border.,Introduced,Homeland Security and Governmental Affairs,Patrick J. Leahy
S.2693,Reliable Emergency Alert Distribution Improvement Act of 2019,Introduced,"Commerce, Science, and Transportation",Brian Schatz
S.2692,School Modernization and Efficient Access to Lunches for Students Act of 2019,Introduced,"Agriculture, Nutrition, and Forestry",Robert P. Casey Jr.
S.2691,A bill to establish the position of Ombudsman for Border and Immigration Enforcement Related Concerns in the Department of Homeland Security.,Introduced,Homeland Security and Governmental Affairs,Tom Udall
S.2690,"Restoring, Enhancing, Securing, and Promoting Our Nation's Safety Efforts Act of 2019",Introduced,Judiciary,John Cornyn
S.2689,No Biometric Barriers to Housing Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Cory A. Booker
S.2688,Technology Transitions Act of 2019,Introduced,Energy and Natural Resources,Bill Cassidy
S.2687,Low-Income Water Customer Assistance Programs Act of 2019,Introduced,Environment and Public Works,Benjamin L. Cardin
S.2686,Suspicious Order Identification Act of 2019,Introduced,Judiciary,Cory Gardner
S.2685,Consumer Credit Control Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Jack Reed
S.2684,"Housing, Opportunity, Mobility, and Equity Act of 2019",Introduced,Finance,Cory A. Booker
S.2683,Child Care Protection Improvement Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Richard Burr
S.2682,SOAR Permanent Authorization Act,Introduced,Homeland Security and Governmental Affairs,Ron Johnson
S.2681,Alice Cogswell and Anne Sullivan Macy Act,Introduced,"Health, Education, Labor, and Pensions",Edward J. Markey
S.2680,Palestinian International Terrorism Support Prevention Act of 2019,Introduced,Foreign Relations,Marco Rubio
S.2679,Citizenship for Children of Military Members and Civil Servants Act,Introduced,Judiciary,Tammy Duckworth
S.2678,Airline Accountability Act,Introduced,Homeland Security and Governmental Affairs,Cory A. Booker
S.2677,Older Americans Social Isolation and Loneliness Prevention Act,Introduced,"Health, Education, Labor, and Pensions",Tina Smith
S.2676,Better Education and Skills Training for America's Workforce Act,Introduced,Finance,Robert Menendez
S.2675,"Study, Treat, Observe, and Prevent Neglected Diseases of Poverty Act",Introduced,"Health, Education, Labor, and Pensions",Cory A. Booker
S.2674,Assuring Quality Water Infrastructure Act,Introduced,Environment and Public Works,Shelley Moore Capito
S.2673,Supporting Eating Disorders Recovery Through Vital Expansion Act,Introduced,Armed Services,Jeanne Shaheen
S.2672,Helping Infrastructure Restore the Economy Act,Introduced,Homeland Security and Governmental Affairs,Josh Hawley
S.2671,Break the Cycle of Violence Act,Introduced,Judiciary,Cory A. Booker
S.2670,21st Century Workforce Partnerships Act,Introduced,"Health, Education, Labor, and Pensions",Tina Smith
S.2669,Stopping Harmful Interference in Elections for a Lasting Democracy Act,Introduced,Rules and Administration,Amy Klobuchar
S.2668,Solar Energy Research and Development Act of 2019,Introduced,Energy and Natural Resources,Kyrsten Sinema
S.2667,FAFSA Simplification Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Lamar Alexander
S.2666,Public Land Renewable Energy Development Act of 2019,Introduced,Energy and Natural Resources,Martha McSally
S.2665,Federal Travel Transparency Act,Introduced,Homeland Security and Governmental Affairs,Tammy Duckworth
S.2664,Cyber Shield Act of 2019,Introduced,"Commerce, Science, and Transportation",Edward J. Markey
S.2663,Small Community Transit Improvement Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Jerry Moran
S.2662,Growing American Innovation Now Act,Introduced,Environment and Public Works,John Barrasso
S.2661,National Suicide Hotline Designation Act of 2019,Introduced,"Commerce, Science, and Transportation",Cory Gardner
S.2660,Wind Energy Research and Development Act of 2019,Introduced,Energy and Natural Resources,Tina Smith
S.2659,Investing in Tomorrow's Workforce Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Richard J. Durbin
S.2658,Augmenting Compatibility and Competition by Enabling Service Switching Act of 2019,Introduced,"Commerce, Science, and Transportation",Mark R. Warner
S.2657,Advanced Geothermal Innovation Leadership Act of 2019,Introduced,Energy and Natural Resources,Lisa Murkowski
S.2656,A bill to disclose access to election infrastructure by foreign nationals.,Introduced,Rules and Administration,John Kennedy
S.2655,Working Students Act,Introduced,"Health, Education, Labor, and Pensions",Tammy Baldwin
S.2654,Trump's Heist Undermines the G7 Act,Introduced,Foreign Relations,Richard Blumenthal
S.2653,Scrutinizing White House Activities that Make Profits Act of 2019,Introduced,Foreign Relations,Jeff Merkley
S.2652,Protection of American Jobs in Cross-Border Rail Operations With Mexico Act,Introduced,"Commerce, Science, and Transportation",Richard Blumenthal
S.2651,Honoring Veterans' Families Act of 2019,Introduced,Veterans' Affairs,Kyrsten Sinema
S.2650,Medicare Prescription Drug Savings and Choice Act of 2019,Introduced,Finance,Richard J. Durbin
S.2649,Financial Institutions Examination Fairness and Reform Act,Introduced,"Banking, Housing, and Urban Affairs",Jerry Moran
S.2648,Rural ACO Improvement Act,Introduced,Finance,Catherine Cortez Masto
S.2647,Compulsory Requirement to Eliminate Employees who are Perpetrators of Sexual assault Act of 2019,Introduced,Homeland Security and Governmental Affairs,Joni Ernst
S.2646,Emancipation National Historic Trail Study Act,Introduced,Energy and Natural Resources,John Cornyn
S.2645,Connecting Communities Post Disasters Act of 2019,Introduced,Environment and Public Works,Marsha Blackburn
S.2644,Countering Turkish Aggression Act of 2019,Introduced,10/21/2019 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 249. (All Actions),Lindsey Graham
S.2643,Judge Damon Keith Congressional Gold Medal Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Gary C. Peters
S.2642,"Community Outreach, Maintenance, and Preservation by Restricting Export Stations from Subverting Our Regulations Act",Introduced,Energy and Natural Resources,Edward J. Markey
S.2641,Promoting American National Security and Preventing the Resurgence of ISIS Act of 2019,Introduced,Foreign Relations,James E. Risch
S.2640,Students Not Profits Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Sherrod Brown
S.2639,Restoring Integrity to America's Elections Act,Introduced,Rules and Administration,Tom Udall
S.2638,Friendly Airports for Mothers Improvement Act,Introduced,"Commerce, Science, and Transportation",Tammy Duckworth
S.2637,Mind Your Own Business Act of 2019,Introduced,Finance,Ron Wyden
S.2636,Clean Water Infrastructure Resilience and Sustainability Act,Introduced,Environment and Public Works,Benjamin L. Cardin
S.2635,Saudi Fugitive Declassification Act of 2019,Passed Senate,Judiciary,Ron Wyden
S.2634,Small Business Tax Fairness and Compliance Simplification Act,Introduced,Finance,Benjamin L. Cardin
S.2633,"A bill to amend title XVIII of the Social Security Act to provide coverage for wigs as durable medical equipment under the Medicare program, and for other purposes.",Introduced,Finance,Richard Blumenthal
S.2632,Judicial Travel Accountability Act,Introduced,Homeland Security and Governmental Affairs,Sheldon Whitehouse
S.2631,Identity Theft Victims Protection Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Rick Scott
S.2630,Davis-Bacon Repeal Act,Introduced,"Health, Education, Labor, and Pensions",Mike Lee
S.2629,United States Public Health Service Modernization Act of 2019,Passed Senate,"Health, Education, Labor, and Pensions | House",Mike Rounds
S.2628,Equity in Pretrial Medicaid Coverage Act,Introduced,Finance,Edward J. Markey
S.2627,End Double Taxation of Successful Civil Claims Act,Introduced,Finance,Catherine Cortez Masto
S.2626,Restoring Health Benefits for Justice-Involved Individuals Act of 2019,Introduced,Finance,Jeff Merkley
S.2625,Syrian Allies Protection Act,Introduced,Judiciary,Mark R. Warner
S.2624,A bill to prohibit arms sales to Turkey.,Introduced,Foreign Relations,Rand Paul
S.2623,American Aviator Act,Introduced,"Commerce, Science, and Transportation",Tammy Baldwin
S.2622,Close the Revolving Door Act of 2019,Introduced,Homeland Security and Governmental Affairs,Michael F. Bennet
S.2621,Holocaust Insurance Accountability Act of 2019,Introduced,Judiciary,Marco Rubio
S.2620,Generating Real Opportunities for Workforce Training and Hiring Act,Introduced,Finance,James M. Inhofe
S.2619,Healthy Start Reauthorization Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Sherrod Brown
S.2618,Bonuses for Cost-Cutters Act of 2019,Introduced,Homeland Security and Governmental Affairs,Rand Paul
S.2617,Contracts and Obligations Modernization for Efficient Terms of Service Act,Introduced,"Commerce, Science, and Transportation",Marco Rubio
S.2616,Alaska Tribal Public Safety Empowerment Act,Introduced,Indian Affairs,Lisa Murkowski
S.2615,Historic Tax Credit Growth and Opportunity Act of 2019,Introduced,Finance,Bill Cassidy
S.2614,Workforce Mobility Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Todd Young
S.2613,Ending Homelessness Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Kamala D. Harris
S.2612,"A bill for the relief of Maria Isabel Bueso Barrera, Alberto Bueso Mendoza, and Karla Maria Barrera De Bueso.",Introduced,Judiciary,Dianne Feinstein
S.2611,End the Limo Loophole Act,Introduced,"Commerce, Science, and Transportation",Kirsten E. Gillibrand
S.2610,Tribal Energy Reauthorization Act,Introduced,Indian Affairs,Lisa Murkowski
S.2609,Universal School Meals Program Act of 2019,Introduced,"Agriculture, Nutrition, and Forestry",Bernard Sanders
S.2608,Advancing Competency-Based Education Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Margaret Wood Hassan
S.2607,Drone Integration and Zoning Act of 2019,Introduced,"Commerce, Science, and Transportation",Mike Lee
S.2606,"Safety, Accountability, and Federal Enforcement of Limos Act of 2019",Introduced,"Commerce, Science, and Transportation",Charles E. Schumer
S.2605,Take Unsafe Limos Off the Road Act,Introduced,"Commerce, Science, and Transportation",Charles E. Schumer
S.2604,Reduce Impaired Driving for Everyone Act of 2019,Introduced,"Commerce, Science, and Transportation",Tom Udall
S.2603,Resolving Extended Limbo for Immigrant Employees and Families Act,Introduced,Judiciary,Richard J. Durbin
S.2602,RPM Act of 2019,Introduced,Environment and Public Works,Richard Burr
S.2601,Helen Keller National Center Reauthorization Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Doug Jones
S.2600,Protecting Student Athletes from Concussions Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Richard J. Durbin
S.2599,Seeding Rural Resilience Act,Introduced,"Agriculture, Nutrition, and Forestry",Jon Tester
S.2598,Pension Stability Act,Introduced,"Health, Education, Labor, and Pensions",Tammy Baldwin
S.2597,LEGEND Act of 2019,Introduced,"Commerce, Science, and Transportation",John Thune
S.2596,Voluntary Water Partnership for Distressed Communities Act of 2019,Introduced,Environment and Public Works,Tammy Duckworth
S.2595,New Home Energy Efficiency Act,Introduced,Finance,Margaret Wood Hassan
S.2594,Veterans' Preference Parity Act,Introduced,Veterans' Affairs,Dan Sullivan
S.2593,End Government Shutdowns Act,Introduced,10/15/2019 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 242. (All Actions),Rob Portman
S.2592,Virginia Beach Strong Act,Introduced,Finance,Mark R. Warner
S.2591,Chesapeake Watershed Investments for Landscape Defense Act of 2019,Introduced,Environment and Public Works,Chris Van Hollen
S.2590,Dignity for Aborted Children Act,Introduced,"Health, Education, Labor, and Pensions",Mike Braun
S.2589,"A bill to amend the Internal Revenue Code of 1986 to restore the limitation on downward attribution of stock ownership in applying the constructive ownership rules to controlled foreign corporations, and for other purposes.",Introduced,Finance,Johnny Isakson
S.2588,Home Energy Savings Act,Introduced,Finance,Margaret Wood Hassan
