names,descriptions,statuses,bill_committees,sponsors
S.1761,"A bill to direct the Secretary of Defense to modernize certain forms and surveys of the Department of Defense, and for other purposes.",Introduced,Armed Services,"Sen. Duckworth, Tammy [D-IL]"
S.1760,UPDATE PURPA Act,Introduced,Energy and Natural Resources,"Sen. Barrasso, John [R-WY]"
S.1759,"A bill to designate the facility of the United States Postal Service located at 456 North Meridian Street in Indianapolis, Indiana, as the ""Richard G. Lugar Post Office Building"".",Passed Senate,Homeland Security and Governmental Affairs,"Sen. Braun, Mike  [R-IN]"
S.1758,"A bill to extend a repayment contract relating to the Purgatoire River Water Conservancy District and to authorize the District to develop an excess capacity contract to offset repayment costs, and for other purposes.",Introduced,Energy and Natural Resources,"Sen. Gardner, Cory [R-CO]"
S.1757,United States Army Rangers Veterans of World War II Congressional Gold Medal Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Ernst, Joni  [R-IA]"
S.1756,No President is Above the Law Act,Introduced,Judiciary,"Sen. Blumenthal, Richard [D-CT]"
S.1755,Real Emergency Access for Aging and Disability Inclusion for Disasters Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Casey, Robert P., Jr. [D-PA]"
S.1754,Disaster Relief Medicaid Act,Introduced,Finance,"Sen. Casey, Robert P., Jr. [D-PA]"
S.1753,Take Care Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Lee, Mike [R-UT]"
S.1752,A PLUS Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Daines, Steve [R-MT]"
S.1751,Bureau of Reclamation Pumped Storage Hydropower Development Act,Introduced,Energy and Natural Resources,"Sen. Cantwell, Maria [D-WA]"
S.1750,Clean School Bus Act of 2019,Introduced,Energy and Natural Resources,"Sen. Harris, Kamala D. [D-CA]"
S.1749,Protecting Affordable Mortgages for Veterans Act of 2019,Became Law,Financial Services; Veterans' Affairs,"Sen. Sinema, Kyrsten [D-AZ]"
S.1748,Furthering Access and Networks for Sports Act,Introduced,Judiciary,"Sen. Blumenthal, Richard [D-CT]"
S.1747,Level the Playing Field in Global Trade Act of 2019,Introduced,Finance,"Sen. Merkley, Jeff [D-OR]"
S.1746,Explore America Act of 2019,Introduced,Energy and Natural Resources,"Sen. Schatz, Brian [D-HI]"
S.1745,Carbon Pollution Transparency Act,Introduced,Environment and Public Works,"Sen. Bennet, Michael F. [D-CO]"
S.1744,Keep STEM Talent Act of 2019,Introduced,Judiciary,"Sen. Durbin, Richard J. [D-IL]"
S.1743,International Climate Accountability Act,Introduced,Foreign Relations,"Sen. Shaheen, Jeanne [D-NH]"
S.1742,Distributed Energy Demonstration Act of 2019,Introduced,Energy and Natural Resources,"Sen. Wyden, Ron [D-OR]"
S.1741,Reducing the Cost of Energy Storage Act of 2019,Introduced,Energy and Natural Resources,"Sen. Wyden, Ron [D-OR]"
S.1740,Flexible Grid Infrastructure Act of 2019,Introduced,Energy and Natural Resources,"Sen. Wyden, Ron [D-OR]"
S.1739,Department of Energy National Labs Jobs ACCESS Act,Introduced,Energy and Natural Resources,"Sen. Duckworth, Tammy [D-IL]"
S.1738,Workforce DATA Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Peters, Gary C. [D-MI]"
S.1737,Mental Health Parity Compliance Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Murphy, Christopher [D-CT]"
S.1736,Job Corps Protection Act,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Tester, Jon [D-MT]"
S.1735,Jeanette Acosta Invest in Women's Health Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Murray, Patty [D-WA]"
S.1734,Flood Prevention Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Carper, Thomas R. [D-DE]"
S.1733,Protecting Families and Improving Immigration Procedures Act,Introduced,Judiciary,"Sen. Feinstein, Dianne [D-CA]"
S.1732,College Admissions Fairness Act,Introduced,Finance,"Sen. Wyden, Ron [D-OR]"
S.1731,EQUITABLE Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Rubio, Marco [R-FL]"
S.1730,Living Shorelines Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Harris, Kamala D. [D-CA]"
S.1729,FIX Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Klobuchar, Amy [D-MN]"
S.1728,A bill to require the United States Postal Service to sell the Alzheimer's semipostal stamp for 6 additional years.,Introduced,Homeland Security and Governmental Affairs,"Sen. Markey, Edward J. [D-MA]"
S.1727,Partnership Fund for Peace Act of 2019,Introduced,Foreign Relations,"Sen. Coons, Christopher A. [D-DE]"
S.1726,Paying a Fair Share Act of 2019,Introduced,Finance,"Sen. Whitehouse, Sheldon [D-RI]"
S.1725,Medicare Home Health Flexibility Act of 2019,Introduced,Finance,"Sen. Cardin, Benjamin L. [D-MD]"
S.1724,Ending the Fentanyl Crisis Act of 2019,Introduced,Judiciary,"Sen. Kennedy, John [R-LA]"
S.1723,Ski Area Fee Retention Act,Introduced,Energy and Natural Resources,"Sen. Gardner, Cory [R-CO]"
S.1722,FHA Appraiser Eligibility Expansion Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Thune, John [R-SD]"
S.1721,Gay and Trans Panic Defense Prohibition Act of 2019,Introduced,Judiciary,"Sen. Markey, Edward J. [D-MA]"
S.1720,New Markets for State-Inspected Meat and Poultry Act of 2019,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Rounds, Mike  [R-SD]"
S.1719,Senior Security Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Sinema, Kyrsten [D-AZ]"
S.1718,Protect Our Disabled Heroes Act of 2019,Introduced,Veterans' Affairs,"Sen. Rubio, Marco [R-FL]"
S.1717,SNAP Vitamin and Mineral Improvement Act of 2019,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Scott, Tim [R-SC]"
S.1716,"A bill to provide for the issuance of a ""Gold Star Families Forever Stamp"" to honor the sacrifices of families who have lost a loved one who was a member of the Armed Forces in combat.",Introduced,Homeland Security and Governmental Affairs,"Sen. Blumenthal, Richard [D-CT]"
S.1715,Gold Star Families Congressional Gold Medal Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Blumenthal, Richard [D-CT]"
S.1714,Elevating the Voices of Gold Star Wives Act of 2019,Introduced,Judiciary,"Sen. Blumenthal, Richard [D-CT]"
S.1713,Aeronautics Innovation Act,Introduced,"Commerce, Science, and Transportation","Sen. Warner, Mark R. [D-VA]"
S.1712,DISARM Act of 2019,Introduced,Finance,"Sen. Isakson, Johnny [R-GA]"
S.1711,Transparency in Online Retailing Act,Introduced,"Commerce, Science, and Transportation","Sen. Merkley, Jeff [D-OR]"
S.1710,AIR Security Act,Introduced,"Commerce, Science, and Transportation","Sen. Cornyn, John [R-TX]"
S.1709,BE SAFE Act of 2019,Introduced,Environment and Public Works,"Sen. Jones, Doug  [D-AL]"
S.1708,Storm Shelter Act of 2019,Introduced,Finance,"Sen. Jones, Doug  [D-AL]"
S.1707,SAFE Bridges Act of 2019,Introduced,Environment and Public Works,"Sen. Shaheen, Jeanne [D-NH]"
S.1706,Energy Savings Through Public-Private Partnerships Act of 2019,Introduced,Energy and Natural Resources,"Sen. Gardner, Cory [R-CO]"
S.1705,"A bill to authorize the Every Word We Utter Monument to establish a commemorative work in the District of Columbia and its environs, and for other purposes.",Introduced,Energy and Natural Resources,"Sen. Bennet, Michael F. [D-CO]"
S.1704,Success in the Middle Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Whitehouse, Sheldon [D-RI]"
S.1703,Affordable Housing Credit Improvement Act of 2019,Introduced,Finance,"Sen. Cantwell, Maria [D-WA]"
S.1702,Due Process Guarantee Act,Introduced,Judiciary,"Sen. Lee, Mike [R-UT]"
S.1701,Stop Higher Education Espionage and Theft Act of 2019,Introduced,Judiciary,"Sen. Cruz, Ted [R-TX]"
S.1700,Journalism Competition and Preservation Act of 2019,Introduced,Judiciary,"Sen. Kennedy, John [R-LA]"
S.1699,STREAMLINE Small Cell Deployment Act,Introduced,"Commerce, Science, and Transportation","Sen. Thune, John [R-SD]"
S.1698,Expanded Coverage for Former Foster Youth Act,Introduced,Finance,"Sen. Casey, Robert P., Jr. [D-PA]"
S.1697,Immediate Coverage for Former Foster Youth Act,Introduced,Finance,"Sen. Casey, Robert P., Jr. [D-PA]"
S.1696,Student Loan Tax Elimination Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Braun, Mike  [R-IN]"
S.1695,Human-Powered Travel in Wilderness Areas Act,Introduced,Energy and Natural Resources,"Sen. Lee, Mike [R-UT]"
S.1694,One Small Step to Protect Human Heritage in Space Act,Passed Senate,"Commerce, Science, and Transportation | House","Sen. Peters, Gary C. [D-MI]"
S.1693,National Flood Insurance Program Extension Act of 2019,Became Law,19. (TXT | PDF) (All Actions),"Sen. Kennedy, John [R-LA]"
S.1692,Invest in Our Democracy Act of 2019,Introduced,Rules and Administration,"Sen. Klobuchar, Amy [D-MN]"
S.1691,Wildfire Resilient Communities Act,Introduced,Energy and Natural Resources,"Sen. Merkley, Jeff [D-OR]"
S.1690,Modernizing America's Missile Defense Act of 2019,Introduced,Armed Services,"Sen. Sullivan, Dan  [R-AK]"
S.1689,"A bill to permit States to transfer certain funds from the clean water revolving fund of a State to the drinking water revolving fund of the State in certain circumstances, and for other purposes.",Became Law,Environment and Public Works,"Sen. Booker, Cory A. [D-NJ]"
S.1688,A bill to amend the Public Health Service Act to provide for the full disclosure of billing and service information to patients.,Introduced,"Health, Education, Labor, and Pensions","Sen. Enzi, Michael B. [R-WY]"
S.1687,Forest Recovery Act,Introduced,Finance,"Sen. Hyde-Smith, Cindy [R-MS]"
S.1686,Know Conflicts Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Casey, Robert P., Jr. [D-PA]"
S.1685,Launching Energy Advancement and Development through Innovations for Natural Gas Act of 2019,Introduced,Energy and Natural Resources,"Sen. Cornyn, John [R-TX]"
S.1684,No Leniency for Terrorists Act of 2019,Introduced,Judiciary,"Sen. Cotton, Tom [R-AR]"
S.1683,Wildland Firefighter Fairness Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Daines, Steve [R-MT]"
S.1682,Wildland Firefighter Recognition Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Daines, Steve [R-MT]"
S.1681,Advancing Education on Biosimilars Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Enzi, Michael B. [R-WY]"
S.1680,OATH Act,Introduced,Armed Services,"Sen. Tester, Jon [D-MT]"
S.1679,SEA FUEL Act of 2019,Introduced,Armed Services,"Sen. Whitehouse, Sheldon [D-RI]"
S.1678,Taiwan Allies International Protection and Enhancement Initiative (TAIPEI) Act of 2019,Passed Senate,Foreign Relations | House,"Sen. Gardner, Cory [R-CO]"
S.1677,Filing Relief for Natural Disasters Act,Introduced,Finance,"Sen. Perdue, David [R-GA]"
S.1676,Chronic Kidney Disease Improvement in Research and Treatment Act of 2019,Introduced,Finance,"Sen. Cardin, Benjamin L. [D-MD]"
S.1675,PRRADA,Introduced,Energy and Natural Resources,"Sen. Menendez, Robert [D-NJ]"
S.1674,HOME Meals Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Manchin, Joe, III [D-WV]"
S.1673,Gold Star Families National Monument Extension Act,Introduced,Energy and Natural Resources,"Sen. Booker, Cory A. [D-NJ]"
S.1672,POWER Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Jones, Doug  [D-AL]"
S.1671,Aging Together Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Jones, Doug  [D-AL]"
S.1670,Care Across Generations Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Jones, Doug  [D-AL]"
S.1669,CURD Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Johnson, Ron [R-WI]"
S.1668,Defending Access to Mental Health Care Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Tester, Jon [D-MT]"
S.1667,Tax Relief for Student Success Act,Introduced,Finance,"Sen. Scott, Tim [R-SC]"
S.1666,WORK Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Sanders, Bernard [I-VT]"
S.1665,SOAR Act,Introduced,Energy and Natural Resources,"Sen. Heinrich, Martin [D-NM]"
S.1664,Prescription Drug Price Reporting Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Scott, Rick  [R-FL]"
S.1663,"Metro Safety, Accountability, and Investment Act of 2019",Introduced,"Banking, Housing, and Urban Affairs","Sen. Warner, Mark R. [D-VA]"
S.1662,Opioid Treatment Surge Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Merkley, Jeff [D-OR]"
S.1661,United States Employee Ownership Bank Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Sanders, Bernard [I-VT]"
S.1660,Grandfamilies Act of 2019,Introduced,Finance,"Sen. Casey, Robert P., Jr. [D-PA]"
S.1659,Ensuring Children's Access to Specialty Care Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Blunt, Roy [R-MO]"
S.1658,North Korea Policy Oversight Act of 2019,Introduced,Foreign Relations,"Sen. Menendez, Robert [D-NJ]"
S.1657,Kay Hagan Tick Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Collins, Susan M. [R-ME]"
S.1656,VA SNAFU Act,Introduced,Veterans' Affairs,"Sen. Manchin, Joe, III [D-WV]"
S.1655,"A bill to provide for the carriage of certain television broadcast stations, and for other purposes.",Introduced,"Commerce, Science, and Transportation","Sen. Markey, Edward J. [D-MA]"
S.1654,Vaccine Access Improvement Act of 2019,Introduced,Finance,"Sen. Casey, Robert P., Jr. [D-PA]"
S.1653,"A bill to amend section 3063 of title 18, United States Code, and for other purposes.",Introduced,Environment and Public Works,"Sen. Sullivan, Dan  [R-AK]"
S.1652,Adoption Tax Credit Refundability Act of 2019,Introduced,Finance,"Sen. Casey, Robert P., Jr. [D-PA]"
S.1651,Improved Employment Outcomes for Foster Youth Act of 2019,Introduced,Finance,"Sen. Casey, Robert P., Jr. [D-PA]"
S.1650,Fostering Success in Higher Education Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Casey, Robert P., Jr. [D-PA]"
S.1649,Protection of Social Security Benefits Restoration Act,Introduced,Finance,"Sen. Wyden, Ron [D-OR]"
S.1648,Supporting Veteran Caregivers Act of 2019,Introduced,Veterans' Affairs,"Sen. Casey, Robert P., Jr. [D-PA]"
S.1647,Supporting Family-to-Family Health Information Centers Act,Introduced,Finance,"Sen. Grassley, Chuck [R-IA]"
S.1646,"A bill to designate the community-based outpatient clinic of the Department of Veterans Affairs in St. Augustine, Florida, as the ""Leo C. Chase Jr. Department of Veterans Affairs Clinic"".",Introduced,Veterans' Affairs,"Sen. Rubio, Marco [R-FL]"
S.1645,Women's Health Protection Act of 2019,Introduced,Judiciary,"Sen. Blumenthal, Richard [D-CT]"
S.1644,Stop Dangerous Sanctuary Cities Act,Introduced,Judiciary,"Sen. Toomey, Pat [R-PA]"
S.1643,Forest Management for Rural Stability Act,Introduced,Energy and Natural Resources,"Sen. Wyden, Ron [D-OR]"
S.1642,Increasing Access to Mental Health in Schools Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Tester, Jon [D-MT]"
S.1641,ECORA Act of 2019,Introduced,Finance,"Sen. Roberts, Pat [R-KS]"
S.1640,Portable Fuel Container Safety Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Klobuchar, Amy [D-MN]"
S.1639,Ending the Carried Interest Loophole Act,Introduced,Finance,"Sen. Wyden, Ron [D-OR]"
S.1638,National Vaccine Injury Compensation Program Improvement Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Casey, Robert P., Jr. [D-PA]"
S.1637,Agriculture Research Integrity Act of 2019,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Van Hollen, Chris [D-MD]"
S.1636,Ensuring Innovation Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Roberts, Pat [R-KS]"
S.1635,"A bill to designate the community-based outpatient clinic of the Department of Veterans Affairs in Odessa, Texas, as the ""Wilson and Young Medal of Honor VA Clinic"".",Introduced,Veterans' Affairs,"Sen. Cruz, Ted [R-TX]"
S.1634,South China Sea and East China Sea Sanctions Act of 2019,Introduced,Foreign Relations,"Sen. Rubio, Marco [R-FL]"
S.1633,RAISE Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Rubio, Marco [R-FL]"
S.1632,Visa Lottery Repeal Act,Introduced,Judiciary,"Sen. Kennedy, John [R-LA]"
S.1631,A bill to establish criminal penalties for aliens who fail to depart before the expiration of their visas.,Introduced,Judiciary,"Sen. Kennedy, John [R-LA]"
S.1630,Shareholder Protection Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Menendez, Robert [D-NJ]"
S.1629,"A bill to regulate certain pay-to-win microtransactions and sales of loot boxes in interactive digital entertainment products, and for other purposes.",Introduced,"Commerce, Science, and Transportation","Sen. Hawley, Josh  [R-MO]"
S.1628,Paid Family Leave Pilot Extension Act,Introduced,Finance,"Sen. Fischer, Deb [R-NE]"
S.1627,Steel Industry Preservation Act,Introduced,Finance,"Sen. Capito, Shelley Moore [R-WV]"
S.1626,Government Spectrum Valuation Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Lee, Mike [R-UT]"
S.1625,United States 5G Leadership Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Wicker, Roger F. [R-MS]"
S.1624,HEALS Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Cornyn, John [R-TX]"
S.1623,Expanding Access to Apprenticeships Act,Introduced,Finance,"Sen. Daines, Steve [R-MT]"
S.1622,Stopping Overdoses of Fentanyl Analogues Act,Introduced,Judiciary,"Sen. Johnson, Ron [R-WI]"
S.1621,Boosting Rates of American Veteran Employment Act,Introduced,Veterans' Affairs,"Sen. Baldwin, Tammy [D-WI]"
S.1620,PRIME Act,Introduced,"Agriculture, Nutrition, and Forestry","Sen. King, Angus S., Jr. [I-ME]"
S.1619,Vaccine Awareness Campaign to Champion Immunization Nationally and Enhance Safety Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Peters, Gary C. [D-MI]"
S.1618,ECHO 2019 Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Schatz, Brian [D-HI]"
S.1617,Second Look at Drug Patents Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Murray, Patty [D-WA]"
S.1616,Maintain Access to Vital Social Security Services Act of 2019,Introduced,Finance,"Sen. Baldwin, Tammy [D-WI]"
S.1615,MOMS Leave Act,Introduced,Armed Services,"Sen. Udall, Tom [D-NM]"
S.1614,"A bill to amend the Clean Air Act to modify the definition of ""renewable biomass"" under the renewable fuel program.",Introduced,Environment and Public Works,"Sen. Wyden, Ron [D-OR]"
S.1613,Contaminant and Lead Electronic Accounting and Reporting Requirements for (CLEARR) Drinking Water Act of 2019,Introduced,Environment and Public Works,"Sen. Markey, Edward J. [D-MA]"
S.1612,Community College to Career Fund in Higher Education Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Duckworth, Tammy [D-IL]"
S.1611,DIGIT Act,Passed Senate,"Commerce, Science, and Transportation | House","Sen. Fischer, Deb [R-NE]"
S.1610,Removing Incentives for Outsourcing Act,Introduced,Finance,"Sen. Klobuchar, Amy [D-MN]"
S.1609,Disclosure of Tax Havens and Offshoring Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Van Hollen, Chris [D-MD]"
S.1608,Promoting Physical Activity for Americans Act,Passed Senate,"Health, Education, Labor, and Pensions | House","Sen. Wicker, Roger F. [R-MS]"
S.1607,Medical Billing Fairness Act of 2019,Introduced,Finance,"Sen. Kennedy, John [R-LA]"
S.1606,Protecting Data at the Border Act,Introduced,Judiciary,"Sen. Wyden, Ron [D-OR]"
S.1605,Housing Survivors of Major Disasters Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Warren, Elizabeth [D-MA]"
S.1604,Local Water Protection Act,Introduced,Environment and Public Works,"Sen. Klobuchar, Amy [D-MN]"
S.1603,DELIVER Act of 2019,Introduced,Finance,"Sen. King, Angus S., Jr. [I-ME]"
S.1602,BEST Act,Introduced,Energy and Natural Resources,"Sen. Collins, Susan M. [R-ME]"
S.1601,Helping Overcome Trauma for Children Alone in Rear Seats Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Wicker, Roger F. [R-MS]"
S.1600,Maternal Care Access and Reducing Emergencies Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Harris, Kamala D. [D-CA]"
S.1599,Foster Care Tax Credit Act,Introduced,Finance,"Sen. Kaine, Tim [D-VA]"
S.1598,Filipino Veterans Family Reunification Act of 2019,Introduced,Judiciary,"Sen. Hirono, Mazie K. [D-HI]"
S.1597,Sutton Mountain and Painted Hills Area Preservation and Economic Enhancement Act,Introduced,Energy and Natural Resources,"Sen. Merkley, Jeff [D-OR]"
S.1596,Food and Agribusiness Merger Moratorium and Antitrust Review Act of 2019,Introduced,Judiciary,"Sen. Booker, Cory A. [D-NJ]"
S.1595,Stop Overdraft Profiteering Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Booker, Cory A. [D-NJ]"
S.1594,SERVICE Act,Introduced,Veterans' Affairs,"Sen. Cortez Masto, Catherine  [D-NV]"
S.1593,Promoting Grid Storage Act of 2019,Introduced,Energy and Natural Resources,"Sen. Smith, Tina  [D-MN]"
S.1592,Cooperate with Law Enforcement Agencies and Watch Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Cotton, Tom [R-AR]"
S.1591,End Mass Deportation Act,Introduced,Judiciary,"Sen. Cortez Masto, Catherine  [D-NV]"
S.1590,RAWR Act,Passed Senate,Foreign Relations,"Sen. Merkley, Jeff [D-OR]"
S.1589,"Damon Paul Nelson and Matthew Young Pollard Intelligence Authorization Act for Fiscal Years 2018, 2019, and 2020",Introduced,Intelligence,"Sen. Burr, Richard [R-NC]"
S.1588,Freedom of Commerce Act,Introduced,"Commerce, Science, and Transportation","Sen. Crapo, Mike [R-ID]"
S.1587,Inclusive Prosperity Act of 2019,Introduced,Finance,"Sen. Sanders, Bernard [I-VT]"
S.1586,Federal Insurance Office Abolishment Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Cruz, Ted [R-TX]"
S.1585,RISE Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Casey, Robert P., Jr. [D-PA]"
S.1584,Opioid Crisis Accountability Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Sanders, Bernard [I-VT]"
S.1583,Lead-Safe Housing for Kids Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Durbin, Richard J. [D-IL]"
S.1582,"A bill to establish the White Sands National Park in the State of New Mexico as a unit of the National Park System, and for other purposes.",Introduced,Energy and Natural Resources,"Sen. Heinrich, Martin [D-NM]"
S.1581,Medical Debt Relief Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Merkley, Jeff [D-OR]"
S.1580,Service Pilot Protection Act,Introduced,Armed Services,"Sen. Cornyn, John [R-TX]"
S.1579,Budgeting for Disasters Act,Introduced,Budget,"Sen. Romney, Mitt  [R-UT]"
S.1578,Do Not Track Act,Introduced,"Commerce, Science, and Transportation","Sen. Hawley, Josh  [R-MO]"
S.1577,Know the Price Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Cassidy, Bill [R-LA]"
S.1576,Behavioral Health Coverage Transparency Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Warren, Elizabeth [D-MA]"
S.1575,American Students Abroad Act,Introduced,Foreign Relations,"Sen. Portman, Rob [R-OH]"
S.1574,Lifetime Income Disclosure Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Isakson, Johnny [R-GA]"
S.1573,Veterans Preventive Health Coverage Fairness Act,Introduced,Veterans' Affairs,"Sen. Duckworth, Tammy [D-IL]"
S.1572,Ravi Thackurdeen Safe Students Study Abroad Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Portman, Rob [R-OH]"
S.1571,Missouri River Flood Control Prioritization Act,Introduced,Environment and Public Works,"Sen. Hawley, Josh  [R-MO]"
S.1570,Aquifer Recharge Flexibility Act,Introduced,Energy and Natural Resources,"Sen. Risch, James E. [R-ID]"
S.1569,Federal Campaign Cybersecurity Assistance Act of 2019,Introduced,Rules and Administration,"Sen. Wyden, Ron [D-OR]"
S.1568,American Red Cross Transparency Act of 2019,Introduced,Judiciary,"Sen. Grassley, Chuck [R-IA]"
S.1567,Finding Orphan-disease Remedies With Antifungal Research and Development Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. McSally, Martha [R-AZ]"
S.1566,Military Voting Protection Act,Introduced,Rules and Administration,"Sen. Cornyn, John [R-TX]"
S.1565,Corps of Engineers Flood Control Civilian Advisory Council Act,Introduced,Environment and Public Works,"Sen. Hawley, Josh  [R-MO]"
S.1564,Continued Encouragement for Consumer Lending Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Tillis, Thom [R-NC]"
S.1563,Janey Ensminger Act of 2019,Introduced,Veterans' Affairs,"Sen. Burr, Richard [R-NC]"
S.1562,Foreign Influence Reporting in Elections Act,Introduced,Rules and Administration,"Sen. Warner, Mark R. [D-VA]"
S.1561,Accountability for Care of Unaccompanied Alien Children Act of 2019,Introduced,Judiciary,"Sen. Blackburn, Marsha [R-TN]"
S.1560,Safe Helicopters Now Act,Introduced,Finance,"Sen. Gardner, Cory [R-CO]"
S.1559,Fly Smart Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Merkley, Jeff [D-OR]"
S.1558,Artificial Intelligence Initiative Act,Introduced,"Commerce, Science, and Transportation","Sen. Heinrich, Martin [D-NM]"
S.1557,Reverse Mass Incarceration Act of 2019,Introduced,Judiciary,"Sen. Booker, Cory A. [D-NJ]"
S.1556,No Junk Plans Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Baldwin, Tammy [D-WI]"
S.1555,IMPROVE Transition for Servicemembers Act,Introduced,Armed Services,"Sen. Crapo, Mike [R-ID]"
S.1554,Adoptee Citizenship Act of 2019,Introduced,Judiciary,"Sen. Blunt, Roy [R-MO]"
S.1553,End the Threat of Default Act,Introduced,Finance,"Sen. Schatz, Brian [D-HI]"
S.1552,Marijuana Freedom and Opportunity Act,Introduced,Judiciary,"Sen. Schumer, Charles E. [D-NY]"
S.1551,Creating Pathways for Youth Employment Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Durbin, Richard J. [D-IL]"
S.1550,Helping to Encourage Real Opportunities (HERO) for At-Risk Youth Act of 2019,Introduced,Finance,"Sen. Durbin, Richard J. [D-IL]"
S.1549,Labor Leave Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Tester, Jon [D-MT]"
S.1548,Prohibiting Incentives for Corporations that Kickout Employees Tax (PICKET) Act,Introduced,Finance,"Sen. Tester, Jon [D-MT]"
S.1547,Restoring the Armed Career Criminal Act,Introduced,Judiciary,"Sen. Cotton, Tom [R-AR]"
S.1546,Enhancing the Strength and Capacity of America's Primary Evacuation routes Act,Introduced,"Commerce, Science, and Transportation","Sen. Markey, Edward J. [D-MA]"
S.1545,Fallen Warrior Battlefield Cross Memorial Act of 2019,Introduced,Veterans' Affairs,"Sen. Portman, Rob [R-OH]"
S.1544,Medicare Access to Radiology Care Act of 2019,Introduced,Finance,"Sen. Boozman, John [R-AR]"
S.1543,Travel Trailer and Camper Tax Parity Act,Introduced,Finance,"Sen. Ernst, Joni  [R-IA]"
S.1542,"A bill to amend title 37, United States Code, to standardize payment of hazardous duty incentive pay for members performing parachute jumping as an essential part of military duty, and for other purposes.",Introduced,Armed Services,"Sen. Manchin, Joe, III [D-WV]"
S.1541,Tobacco-Free Youth Act,Introduced,"Health, Education, Labor, and Pensions","Sen. McConnell, Mitch [R-KY]"
