names,descriptions,statuses,bill_committees,sponsors
S.2766,Protecting Our Military Installations from Recurrent Floods Act of 2018,Introduced,Armed Services,Brian Schatz
S.2765,RBIC Advisers Relief Act of 2018,Became Law,"Banking, Housing, and Urban Affairs | House",John Kennedy
S.2764,Sustainable Shark Fisheries and Trade Act of 2018,Introduced,"Commerce, Science, and Transportation",Marco Rubio
S.2763,POWER Act,Introduced,Judiciary,Sherrod Brown
S.2762,Next Generation in Agriculture Act,Introduced,"Agriculture, Nutrition, and Forestry",Heidi Heitkamp
S.2761,"A bill to amend the Clean Air Act to clarify when a physical change in, or change in the method of operation of, a stationary source constitutes a modification, and for other purposes.",Introduced,Environment and Public Works,Rand Paul
S.2760,"A bill to amend the Clean Air Act to exclude energy efficiency projects, pollution control projects, and reliability projects from the definition of a modification.",Introduced,Environment and Public Works,Rand Paul
S.2759,EAGLES Act of 2018,Introduced,Judiciary,Chuck Grassley
S.2758,"A bill to amend title 36, United States Code, to provide for the display of the National League of Families POW/MIA flag at the World War I Memorials.",Passed Senate,04/26/2018 Held at the desk. (All Actions),Claire McCaskill
S.2757,National Economic Security Strategy Act of 2018,Introduced,"Banking, Housing, and Urban Affairs",Todd Young
S.2756,Fair Investment Opportunities for Professional Experts Act,Introduced,"Banking, Housing, and Urban Affairs",Thom Tillis
S.2755,Postal Banking Act,Introduced,Homeland Security and Governmental Affairs,Kirsten E. Gillibrand
S.2754,Handle With Care Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Joe Manchin III
S.2753,Commission on Retirement Security Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Todd Young
S.2752,National Fab Lab Network Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Chris Van Hollen
S.2751,"A bill to designate the facility of the United States Postal Service located at 6 Doyers Street in New York, New York, as the ""Mabel Lee Memorial Post Office"".",Introduced,Homeland Security and Governmental Affairs,Kirsten E. Gillibrand
S.2750,Preserving Our Commitment to Homeless Veterans Act,Introduced,"Banking, Housing, and Urban Affairs",Bill Nelson
S.2749,Agriculture Risk Coverage Improvement and Innovation Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry",Sherrod Brown
S.2748,BATTLE for Servicemembers Act,Introduced,Veterans'' Affairs,Sherrod Brown
S.2747,National Evaluation of Techniques for Making Energy Technologies More Efficient and Resilient Act of 2018,Introduced,Energy and Natural Resources,Margaret Wood Hassan
S.2746,Federal Jobs Guarantee Development Act of 2018,Introduced,Finance,Cory A. Booker
S.2745,Crumbling Foundations Small Business and Homeowners Assistance Act of 2018,Introduced,"Banking, Housing, and Urban Affairs",Richard Blumenthal
S.2744,Aid to Homeowners with Crumbling Foundations Act of 2018,Introduced,"Banking, Housing, and Urban Affairs",Christopher Murphy
S.2743,Federal Network Protection Act,Introduced,Homeland Security and Governmental Affairs,Dianne Feinstein
S.2742,SARMs Control Act of 2018,Introduced,Judiciary,Orrin G. Hatch
S.2741,SNIFF Act,Introduced,Homeland Security and Governmental Affairs,Bill Cassidy
S.2740,Climate Change Education Act,Introduced,"Commerce, Science, and Transportation",Edward J. Markey
S.2739,RESTRICT Illicit Drugs Act,Introduced,"Health, Education, Labor, and Pensions",Tammy Baldwin
S.2738,"A bill to amend title 49, United States Code, to require air carrier passengers with service animals to adhere to a standard of service animal behavior training.",Introduced,"Commerce, Science, and Transportation",Richard Burr
S.2737,Creating Quality Technical Educators Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Tim Kaine
S.2736,Asia Reassurance Initiative Act of 2018,Became Law,Foreign Relations,Cory Gardner
S.2735,Small Business Advanced Cybersecurity Enhancements Act of 2018,Introduced,Small Business and Entrepreneurship,James E. Risch
S.2734,"A bill to designate the Federal building and United States courthouse located at 1300 Victoria Street in Laredo, Texas, as the ""George P. Kazen Federal Building and United States Courthouse"".",Became Law,Environment and Public Works | House,John Cornyn
S.2733,Department of Agriculture and Rural Development Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry",Mark R. Warner
S.2732,Defending Access to Mental Health Care Act,Introduced,"Health, Education, Labor, and Pensions",Jon Tester
S.2731,Made in America Shipbuilding Act of 2018,Introduced,Homeland Security and Governmental Affairs,Tammy Baldwin
S.2730,CAREER Act,Introduced,"Health, Education, Labor, and Pensions",Mitch McConnell
S.2729,Addiction Prevention and Responsible Opioid Practices Act,Introduced,Finance,Richard J. Durbin
S.2728,Social Media Privacy Protection and Consumer Rights Act of 2018,Introduced,"Commerce, Science, and Transportation",Amy Klobuchar
S.2727,PIPE Act,Introduced,Environment and Public Works,Kirsten E. Gillibrand
S.2726,Reducing Obesity in Youth Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Cory A. Booker
S.2725,"A bill to designate the facility of the United States Postal Service located at 9801 Apollo Drive in Upper Marlboro, Maryland, as the ""Wayne K. Curry Post Office Building"".",Introduced,Homeland Security and Governmental Affairs,Benjamin L. Cardin
S.2724,Solitary Confinement Reform Act,Introduced,Judiciary,Richard J. Durbin
S.2723,SNAP for Kids Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry",Kirsten E. Gillibrand
S.2722,Environmental Justice Right to Know Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Kamala D. Harris
S.2721,San Juan Mountains Wilderness Act,Introduced,Energy and Natural Resources,Michael F. Bennet
S.2720,Clean Coasts Act,Introduced,Energy and Natural Resources,Maria Cantwell
S.2719,PFAS Registry Act,Introduced,Veterans'' Affairs,Jeanne Shaheen
S.2718,Tax Fairness for Workers Act,Introduced,Finance,Robert P. Casey Jr.
S.2717,Maritime Authorization and Enhancement Act for Fiscal Year 2019,Introduced,"Commerce, Science, and Transportation",Deb Fischer
S.2716,"A bill to direct the Secretary of State to develop a strategy to regain observer status for Taiwan in the World Health Organization, and for other purposes.",Introduced,Foreign Relations,James M. Inhofe
S.2715,CONFRONT Act,Introduced,"Banking, Housing, and Urban Affairs",Orrin G. Hatch
S.2714,"A bill to award a Congressional Gold Medal to Don and Deyon Stephens, Founders of Mercy Ships, in recognition of nearly 40 years of service as the leaders of a humanitarian relief organization that exemplifies the compassionate character of America.",Introduced,"Banking, Housing, and Urban Affairs",John Cornyn
S.2713,A bill to limit the level of premium subsidy provided by the Federal Crop Insurance Corporation to agricultural producers.,Introduced,"Agriculture, Nutrition, and Forestry",Jeanne Shaheen
S.2712,FARMERS FIRST Act,Introduced,"Agriculture, Nutrition, and Forestry",Tammy Baldwin
S.2711,Enhancing Access to Addiction Treatment Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Margaret Wood Hassan
S.2710,Protecting Moms and Infants Act,Introduced,"Health, Education, Labor, and Pensions",Mitch McConnell
S.2709,Assisting Narcotics and Trafficking Officers in Interdicting (ANTI) Drugs Act,Introduced,Judiciary,Jon Tester
S.2708,Choose Medicare Act,Introduced,Finance,Jeff Merkley
S.2707,Informing Seniors about Opioids Act of 2018,Introduced,Finance,Bill Nelson
S.2706,"A bill to amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to provide snow removal assistance to Indian tribes under a Federal emergency declaration, and for other purposes.",Introduced,Homeland Security and Governmental Affairs,Jon Tester
S.2705,ROBOCOP Act,Introduced,"Commerce, Science, and Transportation",Richard Blumenthal
S.2704,Medicare Beneficiary Opioid Addiction Treatment Act,Introduced,Finance,Robert P. Casey Jr.
S.2703,Project Safe Neighborhoods Grant Program Authorization Act of 2018,Introduced,Judiciary,John Cornyn
S.2702,Business of Insurance Regulatory Reform Act of 2018,Introduced,"Banking, Housing, and Urban Affairs",Tim Scott
S.2701,Flood Mapping Modernization and Homeowner Empowerment Pilot Program Act of 2018,Introduced,"Banking, Housing, and Urban Affairs",Richard J. Durbin
S.2700,Comprehensive Addiction Resources Emergency Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Elizabeth Warren
S.2699,Help Students Vote Act,Introduced,"Health, Education, Labor, and Pensions",Cory A. Booker
S.2698,FHA Foreclosure Prevention Act of 2018,Introduced,"Banking, Housing, and Urban Affairs",Catherine Cortez Masto
S.2697,Unused Medications Awareness Act,Introduced,"Health, Education, Labor, and Pensions",Elizabeth Warren
S.2696,Supporting Infant Plans of Safe Care Implementation Act,Introduced,"Health, Education, Labor, and Pensions",Robert P. Casey Jr.
S.2695,Inaugural Committee Transparency Act of 2018,Introduced,Judiciary,Catherine Cortez Masto
S.2694,Robocall Enforcement Enhancement Act of 2018,Introduced,"Commerce, Science, and Transportation",Brian Schatz
S.2693,Immigration Court Improvement Act of 2018,Introduced,Judiciary,Mazie K. Hirono
S.2692,"A bill to designate the facility of the United States Postal Service located at 4558 Broadway in New York, New York, as the ""Stanley Michels Post Office Building"".",Became Law,Homeland Security and Governmental Affairs,Kirsten E. Gillibrand
S.2691,Opioid Crisis Accountability Act of 2018,Introduced,Finance,Bernard Sanders
S.2690,"A bill to amend title XVIII of the Social Security Act to permit review of certain Medicare payment determinations for disproportionate share hospitals, and for other purposes.",Introduced,Finance,Marco Rubio
S.2689,Small Business Taxpayer Bill of Rights Act of 2018,Introduced,Finance,John Cornyn
S.2688,Capital Gains Inflation Relief Act of 2018,Introduced,Finance,Ted Cruz
S.2687,"A bill to amend the Internal Revenue Code of 1986 to make permanent the individual tax provisions of the tax reform law, and for other purposes.",Introduced,Finance,Ted Cruz
S.2686,SELECT Act,Introduced,Judiciary,David Perdue
S.2685,Farmers of Tomorrow Act,Introduced,"Agriculture, Nutrition, and Forestry",Tom Udall
S.2684,FARMS Act,Introduced,"Health, Education, Labor, and Pensions",Tom Udall
S.2683,Concrete Pump Tax Fairness Act,Introduced,Finance,Mike Crapo
S.2682,Student Loan Forgiveness for Farmers and Ranchers Act,Introduced,"Health, Education, Labor, and Pensions",Christopher Murphy
S.2681,Energy Reliability Act of 2018,Introduced,Finance,Joe Manchin III
S.2680,Opioid Crisis Response Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Lamar Alexander
S.2679,Veterans Small Business Enhancement Act of 2018,Became Law,Small Business and Entrepreneurship,Tammy Duckworth
S.2678,Ensuring Access to Quality Recovery Living Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Tim Kaine
S.2677,Electricity Reliability and Fuel Security Act,Introduced,Finance,Shelley Moore Capito
S.2676,Saving Lives Through Proper Notification of Overdoses Act,Introduced,"Health, Education, Labor, and Pensions",Bill Cassidy
S.2675,A bill to amend the Internal Revenue Code of 1986 to permanently extend the depreciation rules for property used predominantly within an Indian reservation.,Introduced,Finance,James M. Inhofe
S.2674,A bill to amend the Internal Revenue Code of 1986 to eliminate the taxable income limit on percentage depletion for oil and natural gas produced from marginal properties.,Introduced,Finance,James M. Inhofe
S.2673,PAPER Act of 2018,Introduced,Rules and Administration,Bill Cassidy
S.2672,First Division Monument Modification Act,Introduced,Energy and Natural Resources,Jerry Moran
S.2671,Social Security 2100 Act,Introduced,Finance,Richard Blumenthal
S.2670,STARS Act,Introduced,Finance,Roy Blunt
S.2669,Advancing Innovation in Alternative Pain and Addiction Therapies Act,Introduced,"Health, Education, Labor, and Pensions",Orrin G. Hatch
S.2668,A bill to require a pilot program on the earning by special operations forces medics of credits towards a physician assistant degree.,Introduced,Armed Services,Richard Burr
S.2667,Hemp Farming Act of 2018,Introduced,04/16/2018 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 380. (All Actions),Mitch McConnell
S.2666,Enhance Cybersecurity for Small Manufacturers Act of 2018,Introduced,"Commerce, Science, and Transportation",Christopher A. Coons
S.2665,A bill to require guidance on how the Food and Drug Administration will consider claims of opioid sparing and on the conditions under which the Food and Drug Administration will consider misuse and abuse of drugs in making certain determinations of safety.,Introduced,"Health, Education, Labor, and Pensions",Todd Young
S.2664,GEAR UP for Success Act of 2018,Introduced,"Health, Education, Labor, and Pensions",John Cornyn
S.2663,ACRE Act,Introduced,Environment and Public Works,John Barrasso
S.2662,Handgun Purchaser Licensing Act,Introduced,Judiciary,Chris Van Hollen
S.2661,Hospice Safe Drug Disposal Act of 2018,Introduced,Judiciary,Elizabeth Warren
S.2660,DRAIN Act,Introduced,Homeland Security and Governmental Affairs,Todd Young
S.2659,Safe Disposal of Unused Medication Act,Introduced,Judiciary,Susan M. Collins
S.2658,Protecting Newborns from Opioids Act,Introduced,"Health, Education, Labor, and Pensions",Bill Nelson
S.2657,Opioid Peer Support Networks Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Susan M. Collins
S.2656,Department of Veterans Affairs Oversight Enhancement Act of 2018,Introduced,Veterans'' Affairs,Todd Young
S.2655,Promoting Hydropower Development and Jobs Act,Introduced,Energy and Natural Resources,Rob Portman
S.2654,Community Connect Grant Program Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry",Tina Smith
S.2653,Elder Poverty Relief Act,Introduced,Finance,Ron Wyden
S.2652,Stephen Michael Gleason Congressional Gold Medal Act,Became Law,"Banking, Housing, and Urban Affairs | House",Bill Cassidy
S.2651,Fairness to Pet Owners Act of 2018,Introduced,"Commerce, Science, and Transportation",Richard Blumenthal
S.2650,Aviation Empowerment Act,Introduced,"Commerce, Science, and Transportation",Mike Lee
S.2649,Energy Infrastructure Demand Response Act of 2018,Introduced,Energy and Natural Resources,Sheldon Whitehouse
S.2648,Economic Modernization Act,Introduced,Finance,Bill Nelson
S.2647,Food Labeling Modernization Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Richard Blumenthal
S.2646,CARE Act,Introduced,"Health, Education, Labor, and Pensions",Sherrod Brown
S.2645,Access to Increased Drug Disposal Act of 2018,Introduced,Judiciary,Joni Ernst
S.2644,Special Counsel Independence and Integrity Act,Introduced,Judiciary,Lindsey Graham
S.2643,GAS MONEY Saved Act,Introduced,Environment and Public Works,Edward J. Markey
S.2642,Jobs Plus Recovery Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Tim Kaine
S.2641,American Food for American Schools Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry",Dan Sullivan
S.2640,SAFE KIDS Act,Introduced,"Commerce, Science, and Transportation",Steve Daines
S.2639,CONSENT Act,Introduced,"Commerce, Science, and Transportation",Edward J. Markey
S.2638,Ending Needless Delivery Subsidies Act of 2018,Introduced,Foreign Relations,Bill Cassidy
S.2637,Quality Care for Moms and Babies Act,Introduced,Finance,Debbie Stabenow
S.2636,Community Action Opioid Response Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Susan M. Collins
S.2635,Ending the Fentanyl Crisis Act of 2018,Introduced,Judiciary,John Kennedy
S.2634,State Transportation Flexibility Act,Introduced,Environment and Public Works,Rob Portman
S.2633,HEART Act of 2018,Introduced,Judiciary,Kamala D. Harris
S.2632,Marjory Stoneman Douglas High School Family Support Act of 2018,Introduced,Finance,Marco Rubio
S.2631,Intelligence Budget Transparency Act of 2018,Introduced,Budget,Ron Wyden
S.2630,Federal Travel Transparency Act,Introduced,Homeland Security and Governmental Affairs,Tammy Duckworth
S.2629,Postal Service Reform Act of 2018,Introduced,04/09/2018 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 366. (All Actions),Thomas R. Carper
S.2628,Mashpee Wampanoag Tribe Reservation Reaffirmation Act,Introduced,Indian Affairs,Edward J. Markey
S.2627,Ammunition Background Check Act of 2018,Introduced,Judiciary,Richard Blumenthal
S.2626,TEST Act,Introduced,"Health, Education, Labor, and Pensions",Todd Young
S.2625,AMP Act,Introduced,Judiciary,Chuck Grassley
S.2624,EQIP Improvement Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry",Cory A. Booker
S.2623,"A bill to require the Secretary of Transportation to modify hours of service requirements to include all fish in the definition of ""agricultural commodity"", and for other purposes.",Introduced,"Commerce, Science, and Transportation",Tom Cotton
S.2622,"A bill to require directors of medical facilities of the Department of Veterans Affairs to submit plans to the Secretary of Veterans Affairs on how to improve such facilities, and for other purposes.",Introduced,Veterans'' Affairs,James M. Inhofe
S.2621,Protecting America''s Workers Act,Introduced,"Health, Education, Labor, and Pensions",Tammy Baldwin
S.2620,Federal Cyber Joint Duty Program Act of 2018,Introduced,Homeland Security and Governmental Affairs,Gary C. Peters
S.2619,Agricultural Energy Programs Reauthorization Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry",Tina Smith
S.2618,ABCs in School Discipline Act,Introduced,"Health, Education, Labor, and Pensions",Marco Rubio
S.2617,National Aviation Cadet Museum of the United States Recognition Act,Introduced,Energy and Natural Resources,John Boozman
S.2616,Environmental Health Workforce Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Debbie Stabenow
S.2615,Advancing Emergency Preparedness Through One Health Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Tina Smith
S.2614,Conservation Reserve Program Improvement and Rural Water Systems Access Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry",John Thune
S.2613,Improving Access to Mental Health Act of 2018,Introduced,Finance,Debbie Stabenow
S.2612,Consortia-Led Energy and Advanced Manufacturing Networks Act,Introduced,"Commerce, Science, and Transportation",Edward J. Markey
S.2611,A bill to amend the Food Security Act of 1985 to repeal the environmental quality incentives program.,Introduced,"Agriculture, Nutrition, and Forestry",Mike Lee
S.2610,Preventing Overdoses While in Emergency Departments Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Shelley Moore Capito
S.2609,Recovery COACH Act,Introduced,"Health, Education, Labor, and Pensions",Christopher Murphy
S.2608,Reducing Opioid Risk Act,Introduced,"Health, Education, Labor, and Pensions",Elizabeth Warren
S.2607,Extreme Risk Protection Order and Violence Prevention Act of 2018,Introduced,Judiciary,Marco Rubio
S.2606,Opioid ECHO Act,Introduced,"Health, Education, Labor, and Pensions",Brian Schatz
S.2605,Reward Work Act,Introduced,"Banking, Housing, and Urban Affairs",Tammy Baldwin
S.2604,Oil Region National Heritage Area Reauthorization Act,Introduced,Energy and Natural Resources,Robert P. Casey Jr.
S.2603,Complete America''s Great Trails Act,Introduced,Finance,Richard Blumenthal
S.2602,USE IT Act,Introduced,Environment and Public Works,John Barrasso
S.2601,BIG Data for IP Act,Introduced,Judiciary,Christopher A. Coons
S.2600,Tanning Tax Repeal Act of 2018,Introduced,Finance,Rand Paul
S.2599,Leech Lake Band of Ojibwe Reservation Restoration Act,Passed Senate,Indian Affairs,Tina Smith
S.2598,Debt-Free College Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Brian Schatz
S.2597,Children''s Hospital GME Support Reauthorization Act of 2018,Passed Senate,"Health, Education, Labor, and Pensions",Robert P. Casey Jr.
S.2596,FSA Fairness Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Benjamin L. Cardin
S.2595,Zimbabwe Democracy and Economic Recovery Amendment Act of 2018,Introduced,Foreign Relations,Jeff Flake
S.2594,CLEAN UP Act,Introduced,Finance,Christopher Murphy
S.2593,Secure Elections Act,Introduced,Rules and Administration,James Lankford
S.2592,SWAMP Act,Introduced,Homeland Security and Governmental Affairs,Joni Ernst
S.2591,Arbitration Fairness Act of 2018,Introduced,Judiciary,Richard Blumenthal
S.2590,INVEST to Prevent Crime Act,Introduced,Judiciary,Joe Donnelly
S.2589,Comprehensive Opioid Recovery Centers Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Margaret Wood Hassan
S.2588,"A bill to amend title 54, United States Code, to establish a program to allow States to assume certain Federal responsibilities under that title with respect to agency actions applicable to highway projects within the States, and for other purposes.",Introduced,Environment and Public Works,John Cornyn
S.2587,"A bill to amend the Endangered Species Act of 1973 to establish a program to allow States to assume certain Federal responsibilities under that Act with respect to agency actions applicable to highway projects within the States, and for other purposes.",Introduced,Environment and Public Works,John Cornyn
S.2586,"A bill to amend the Federal Water Pollution Control Act to increase the ability of a State to administer a permit program under that Act, and for other purposes.",Introduced,Environment and Public Works,John Cornyn
S.2585,A bill to amend the Water Resources Development Act of 2000 to permanently extend the authority of the Secretary of the Army to accept and expend funds from certain entities to process permits.,Introduced,Environment and Public Works,Joe Donnelly
S.2584,Student Non-Discrimination Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Tammy Baldwin
S.2583,Foreign Influence Transparency Act,Introduced,Foreign Relations,Marco Rubio
S.2582,Consumer Health Insurance Protection Act of 2018,Introduced,Finance,Elizabeth Warren
S.2581,Political Appointee Burrowing Prevention Act,Introduced,Homeland Security and Governmental Affairs,Joni Ernst
S.2580,Every Person Counts Act,Introduced,Homeland Security and Governmental Affairs,Robert Menendez
S.2579,Eliminating Opioid Related Infectious Diseases Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Todd Young
S.2578,2020 Census IDEA Act,Introduced,Homeland Security and Governmental Affairs,Brian Schatz
S.2577,Debbie Smith Reauthorization Act of 2018,Introduced,Judiciary,John Cornyn
S.2576,RAPID Act,Introduced,"Commerce, Science, and Transportation",Jerry Moran
S.2575,Audiology Patient Choice Act of 2018,Introduced,Finance,Elizabeth Warren
S.2574,Rural Housing Preservation Act of 2018,Introduced,"Banking, Housing, and Urban Affairs",Jeanne Shaheen
S.2573,Veteran and Beginning Farmers Technical Assistance Act,Introduced,"Agriculture, Nutrition, and Forestry",John Boozman
S.2572,Safe Schools Improvement Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Robert P. Casey Jr.
S.2571,Runaway and Homeless Youth and Trafficking Prevention Act of 2018,Introduced,Judiciary,Patrick J. Leahy
S.2570,A bill to repeal the funding authorization sunset and the total funding cap for the Essex National Heritage Area.,Introduced,Energy and Natural Resources,Edward J. Markey
S.2569,Appalachia Opportunity Grants Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry",Mark R. Warner
S.2568,EACH Act,Introduced,Finance,Sherrod Brown
S.2567,Comprehensive TB Elimination Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Sherrod Brown
S.2566,Level the Playing Field in Global Trade Act of 2018,Introduced,Finance,Jeff Merkley
S.2565,Veteran Employment and Child Care Access Act of 2018,Introduced,Veterans'' Affairs,Tammy Duckworth
S.2564,PROTECT Asbestos Victims Act of 2018,Introduced,Judiciary,Thom Tillis
S.2563,Water Supply Infrastructure and Drought Resilience Act of 2018,Introduced,Energy and Natural Resources,Jeff Flake
S.2562,Alice Paul Congressional Gold Medal Act,Introduced,"Banking, Housing, and Urban Affairs",Robert Menendez
S.2561,Stopping Suspicious Orders of Opioids Act,Introduced,Judiciary,Dianne Feinstein
S.2560,Reclamation Title Transfer Act of 2018,Introduced,Energy and Natural Resources,James E. Risch
S.2559,Marrakesh Treaty Implementation Act,Became Law,Judiciary | House,Chuck Grassley
S.2558,Okhissa Lake Rural Economic Development Land Conveyance Act,Introduced,"Agriculture, Nutrition, and Forestry",Thad Cochran
S.2557,Give Our Resources the Opportunity to Work Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry",Joni Ernst
S.2556,Welfare Of Our Furry Friends (WOOFF) Act,Introduced,"Commerce, Science, and Transportation",John Kennedy
S.2555,Dairy Farm Sustainability Act of 2018,Introduced,"Agriculture, Nutrition, and Forestry",Kirsten E. Gillibrand
S.2554,Patient Right to Know Drug Prices Act,Became Law,"Health, Education, Labor, and Pensions",Susan M. Collins
S.2553,Know the Lowest Price Act of 2018,Became Law,Finance | House,Debbie Stabenow
S.2552,Farm Service Agency Loan Flexibility Act,Introduced,"Agriculture, Nutrition, and Forestry",Gary C. Peters
S.2551,Food for Peace Modernization Act,Introduced,Foreign Relations,Bob Corker
S.2550,"A bill to designate the facility of the United States Postal Service located at 99 Macombs Place in New York, New York, as the ""Tuskegee Airman Post Office Building"".",Introduced,Homeland Security and Governmental Affairs,Kirsten E. Gillibrand
S.2549,"A bill to designate the facility of the United States Postal Service located at 1234 Saint Johns Place in Brooklyn, New York, as the ""Major Robert Odell Owens Post Office"".",Passed Senate,Homeland Security and Governmental Affairs,Kirsten E. Gillibrand
S.2548,Veteran Urgent Access to Mental Healthcare Act,Introduced,Veterans'' Affairs,Dean Heller
S.2547,CLASS Act,Introduced,Homeland Security and Governmental Affairs,John Kennedy
S.2546,MASS Act,Introduced,Judiciary,Edward J. Markey
S.2545,Native Behavioral Health Access Improvement Act of 2018,Introduced,Indian Affairs,Tina Smith
S.2544,Ending Too Big to Jail Act,Introduced,"Banking, Housing, and Urban Affairs",Elizabeth Warren
S.2543,Supporting Kinship Connections Act,Introduced,Finance,Heidi Heitkamp
S.2542,IDEA Full Funding Act,Introduced,"Health, Education, Labor, and Pensions",Chris Van Hollen
S.2541,Support Our Military Spouses Act,Introduced,Veterans'' Affairs,Amy Klobuchar
S.2540,Motorsports Fairness and Permanency Act,Introduced,Finance,Debbie Stabenow
S.2539,"A bill to amend the Energy and Water Development and Related Agencies Appropriations Act, 2015, to reauthorize certain projects to increase Colorado River System water.",Introduced,Energy and Natural Resources,Dean Heller
S.2538,A bill to prohibit an increase in duties on imports of steel and aluminum.,Introduced,Finance,Jeff Flake
S.2537,Sunshine Protection Act of 2018,Introduced,"Commerce, Science, and Transportation",Marco Rubio
S.2536,Sunshine State Act,Introduced,"Commerce, Science, and Transportation",Marco Rubio
S.2535,Opioid Quota Reform Act,Introduced,Judiciary,Richard J. Durbin
S.2534,CERTIFY Heroes Act,Introduced,Armed Services,Joni Ernst
S.2533,Improving Access to Mental Health Services Act,Introduced,"Health, Education, Labor, and Pensions",Tina Smith
S.2532,NURSE Act,Introduced,"Health, Education, Labor, and Pensions",Jon Tester
S.2531,Red Cliffs Desert Reserve Completion Act,Introduced,Judiciary,Orrin G. Hatch
S.2530,Safe Equitable Campus Resources and Education Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Robert P. Casey Jr.
S.2529,Advancing Youth Enrollment Act,Introduced,Finance,Tammy Baldwin
S.2528,Continued Support for the Iranian People Act of 2018,Introduced,Foreign Relations,Orrin G. Hatch
S.2527,Small Business Investment Opportunity Act of 2018,Introduced,Small Business and Entrepreneurship,Benjamin L. Cardin
S.2526,Retirement Enhancement and Savings Act of 2018,Introduced,Finance,Orrin G. Hatch
S.2525,First Amendment Defense Act,Introduced,Judiciary,Mike Lee
S.2524,Substance Use Disorder Workforce Loan Repayment Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Joe Donnelly
S.2523,Colorectal Cancer Detection Act of 2018,Introduced,Finance,Shelley Moore Capito
S.2522,Adoptee Citizenship Act of 2018,Introduced,Judiciary,Roy Blunt
S.2521,Federal Extreme Risk Protection Order Act of 2018,Introduced,Judiciary,Richard Blumenthal
S.2520,Inmate Calling Technical Corrections Act of 2018,Introduced,"Commerce, Science, and Transportation",Tammy Duckworth
S.2519,GREENER Fuels Act,Introduced,Environment and Public Works,Tom Udall
S.2518,Protecting Employees and Retirees in Business Bankruptcies Act of 2018,Introduced,Judiciary,Richard J. Durbin
S.2517,Military Education Savings Account Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Ben Sasse
S.2516,Alternatives to Opioids (ALTO) in the Emergency Department Act,Introduced,"Health, Education, Labor, and Pensions",Cory A. Booker
S.2515,Practical Reforms and Other Goals To Reinforce the Effectiveness of Self-Governance and Self-Determination for Indian Tribes Act of 2018,Passed Senate,Indian Affairs | House,John Hoeven
S.2514,PACED Act,Introduced,Judiciary,Tom Cotton
S.2513,School Safety and Mental Health Services Improvement Act of 2018,Introduced,"Health, Education, Labor, and Pensions",Lamar Alexander
S.2512,A bill to amend the Agricultural Act of 2014 to require producers to elect to receive price loss coverage or agriculture risk coverage under that Act or Federal crop insurance under the Federal Crop Insurance Act.,Introduced,"Agriculture, Nutrition, and Forestry",Jeff Flake
S.2511,CENOTE Act of 2018,Became Law,"Commerce, Science, and Transportation | House",Roger F. Wicker
S.2510,Open Internet Preservation Act,Introduced,"Commerce, Science, and Transportation",John Kennedy
S.2509,National Park Restoration Act,Introduced,Energy and Natural Resources,Lamar Alexander
S.2508,Northern Border Regional Commission Reauthorization Act of 2018,Introduced,Environment and Public Works,Jeanne Shaheen
S.2507,Improving Choices in Health Care Coverage Act,Introduced,"Health, Education, Labor, and Pensions",John Barrasso
